"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1029","PGEN_.00g154800::Scaffold_07:5292198-5317646","JAKTTH010005310.1",82.368,380,56,6,23600,23978,105575,105206,1.11e-83,320
"1030","PGEN_.00g155000::Scaffold_07:5992915-6013536","JAKTTH010000951.1",78.986,414,63,16,5626,6035,94511,94118,1.54e-66,263
"1031","PGEN_.00g155140::Scaffold_07:6517405-6578143","JAKTTH010010221.1",84.375,256,38,2,35519,35774,4219,4472,3.53e-62,250
"1032","PGEN_.00g155260::Scaffold_07:6929180-6945667","JAKTTH010001621.1",83.735,166,27,0,5358,5523,90168,90333,5.97e-35,158
"1033","PGEN_.00g155470::Scaffold_07:7446049-7487265","JAKTTH010004154.1",79.218,409,66,19,21284,21681,11162,10762,2.38e-67,267
"1034","PGEN_.00g155530::Scaffold_07:7626832-7806870","JAKTTH010001937.1",80.309,518,71,27,93347,93848,101370,101872,1.29e-95,363
"1035","PGEN_.00g155710::Scaffold_07:8226501-8263962","JAKTTH010010053.1",81.303,353,44,17,10361,10704,85032,84693,2.16e-67,267
"1036","PGEN_.00g155740::Scaffold_07:8313278-8339767","JAKTTH010007760.1",78.049,287,62,1,24190,24476,63000,62715,2.05e-41,180
"1037","PGEN_.00g155760::Scaffold_07:8359881-8388003","JAKTTH010010053.1",81.912,387,58,11,24557,24937,85033,84653,1.59e-82,316
"1038","PGEN_.00g155800::Scaffold_07:8425813-8432628","JAKTTH010015294.1",80.423,189,32,5,275,459,21337,21524,8.92e-30,139
"1039","PGEN_.00g155930::Scaffold_07:8767241-8772867","JAKTTH010003968.1",79.058,191,38,2,2207,2396,776206,776395,4.43e-27,130
"1040","PGEN_.00g155940::Scaffold_07:8783782-8837565","JAKTTH010000554.1",80.93,215,21,15,18240,18439,4139,3930,9.08e-33,152
"1041","PGEN_.00g155980::Scaffold_07:8978022-8993328","JAKTTH010011330.1",80.303,528,86,18,5551,6070,93318,93835,8.4e-103,383
"1042","PGEN_.00g156010::Scaffold_07:9075625-9093010","JAKTTH010000951.1",79.211,558,93,12,7096,7635,93972,94524,9.62e-98,366
"1043","PGEN_.00g156280::Scaffold_07:9737945-9786212","JAKTTH010000951.1",79.07,602,97,21,27083,27668,94515,93927,2.05e-103,387
"1044","PGEN_.00g156630::Scaffold_07:10753321-10820582","JAKTTH010004688.1",83.152,184,28,3,55826,56007,69133,69315,1.46e-36,165
"1045","PGEN_.00g156720::Scaffold_07:10944884-11036983","JAKTTH010010330.1",80.645,186,30,5,81797,81979,765677,765495,1.21e-28,139
"1046","PGEN_.00g156870::Scaffold_07:11463095-11589874","JAKTTH010010455.1",86.8,250,22,10,13750,13995,125583,125825,2.04e-67,268
"1047","PGEN_.00g156930::Scaffold_07:11721859-11724423","JAKTTH010004905.1",77.29,524,97,14,1090,1602,363010,363522,3.13e-75,289
"1048","PGEN_.00g156970::Scaffold_07:11780320-11810132","JAKTTH010009953.1",77.99,209,32,12,615,814,217901,218104,5.1e-23,119
"1049","PGEN_.00g157420::Scaffold_07:12638137-12638352","JAKTTH010008051.1",83.459,133,17,5,67,197,470946,470817,3.22e-25,119
"1050","PGEN_.00g157550::Scaffold_07:12897610-12929710","JAKTTH010010053.1",79.774,1063,168,38,2798,3835,83992,85032,0,728
"1051","PGEN_.00g157600::Scaffold_07:13052227-13080251","JAKTTH010004409.1",78.191,619,100,18,17057,17649,237329,237938,2.01e-96,363
"1052","PGEN_.00g157790::Scaffold_07:13589676-13602155","JAKTTH010002537.1",77.546,383,65,13,1427,1791,80575,80954,3.42e-51,211
"1053","PGEN_.00g158070::Scaffold_07:14318826-14345750","JAKTTH010004197.1",87.027,185,22,2,24023,24206,56140,55957,9.56e-50,207
"1054","PGEN_.00g158980::Scaffold_07:16850469-16875435","JAKTTH010000216.1",79.752,484,79,12,17620,18091,274533,274057,1.4e-87,333
"1055","PGEN_.00g159170::Scaffold_07:17384745-17406056","JAKTTH010014912.1",82.197,264,34,12,2556,2813,69719,69463,4.52e-52,215
"1056","PGEN_.00g159650::Scaffold_07:19196592-19228377","JAKTTH010014706.1",90.93,430,37,1,7443,7870,276202,275773,7.47e-161,577
"1057","PGEN_.00g159690::Scaffold_07:19426530-19453083","JAKTTH010007416.1",78.365,208,30,9,22781,22975,42449,42654,1.26e-23,121
"1058","PGEN_.00g159770::Scaffold_07:19637027-19692012","JAKTTH010008052.1",87.069,116,14,1,47289,47404,395456,395342,4.35e-26,130
"1059","PGEN_.00g159810::Scaffold_07:19798602-19817862","JAKTTH010000216.1",83.453,139,21,2,12302,12439,274523,274386,5.47e-26,128
"1060","PGEN_.00g159820::Scaffold_07:19842555-19917942","JAKTTH010009953.1",78.348,1150,180,47,62301,63407,217170,218293,0,680
"1061","PGEN_.00g159960::Scaffold_07:20203125-20218302","JAKTTH010010053.1",79.146,1031,160,38,4735,5740,85034,84034,0,662
"1062","PGEN_.00g160140::Scaffold_07:20826206-20826831","JAKTTH010008052.1",86.207,116,15,1,431,546,395456,395342,2.19e-26,124
"1063","PGEN_.00g160190::Scaffold_07:20877700-20878098","JAKTTH010014665.1",80.925,346,62,4,49,392,94154,93811,1.65e-70,270
"1064","PGEN_.00g160580::Scaffold_07:21839966-21847740","JAKTTH010011668.1",92.481,1290,80,5,2104,3392,63962,62689,0,1829
"1065","PGEN_.00g160700::Scaffold_07:22046091-22048205","JAKTTH010015645.1",78.453,543,94,18,1374,1904,20532,20001,1.17e-88,333
"1066","PGEN_.00g160750::Scaffold_07:22118445-22131261","JAKTTH010014848.1",77.65,349,70,7,8692,9035,96260,96605,1.63e-49,206
"1067","PGEN_.00g160760::Scaffold_07:22137303-22152753","JAKTTH010004976.1",83.553,152,24,1,6144,6295,466835,466985,5.64e-30,141
"1068","PGEN_.00g160780::Scaffold_07:22171876-22185686","JAKTTH010007610.1",82.096,229,36,5,12377,12603,213429,213654,4.93e-45,191
"1069","PGEN_.00g160800::Scaffold_07:22229996-22246027","JAKTTH010000819.1",79.894,189,31,7,11832,12015,72246,72060,3.52e-27,132
"1070","PGEN_.00g160810::Scaffold_07:22270243-22403365","JAKTTH010012157.1",80.545,514,82,17,113058,113563,29553,30056,9.47e-101,379
"1071","PGEN_.00g160820::Scaffold_07:22407085-22434592","JAKTTH010010027.1",81.373,204,36,2,18,220,130238,130036,5.96e-37,165
"1072","PGEN_.00g160930::Scaffold_07:22720658-22739806","JAKTTH010011330.1",79.775,534,80,24,14706,15231,93689,93176,1.37e-96,363
"1073","PGEN_.00g161150::Scaffold_07:23406445-23443163","JAKTTH010015738.1",78.385,384,81,2,4872,5253,67446,67829,7.68e-62,248
"1074","PGEN_.00g161570::Scaffold_07:24380950-24435722","JAKTTH010010027.1",92.857,140,8,2,11647,11784,411300,411161,9.05e-48,202
"1075","PGEN_.00g161620::Scaffold_07:24566924-24583101","JAKTTH010010027.1",88,100,10,2,4891,4988,267815,267716,9.95e-23,117
"1076","PGEN_.00g161650::Scaffold_07:24632431-24654980","JAKTTH010011330.1",80.473,507,83,16,3506,4005,93689,93192,7.46e-100,374
"1077","PGEN_.00g161670::Scaffold_07:24701820-24735079","JAKTTH010008052.1",86.207,116,15,1,24609,24724,395456,395342,1.22e-24,124
"1078","PGEN_.00g161780::Scaffold_07:24988463-25009968","JAKTTH010004905.1",79.394,165,28,6,17157,17319,263947,263787,6.16e-21,111
"1079","PGEN_.00g161810::Scaffold_07:25047370-25075069","JAKTTH010003206.1",76.972,1572,268,62,8551,10073,15318,13792,0,811
"1080","PGEN_.00g162260::Scaffold_07:26376868-26425008","JAKTTH010013818.1",85.315,143,21,0,23050,23192,81735,81877,1.05e-31,148
"1081","PGEN_.00g162520::Scaffold_07:27213152-27248659","JAKTTH010014713.1",79.053,549,94,16,32631,33170,571152,571688,1.18e-94,357
"1082","PGEN_.00g162710::Scaffold_07:27841144-27855960","JAKTTH010012514.1",82.482,137,22,2,2625,2760,128225,128090,2.53e-23,119
"1083","PGEN_.00g162880::Scaffold_07:28127941-28133861","JAKTTH010006104.1",82.201,309,47,7,5013,5319,109758,110060,5.7e-66,259
"1084","PGEN_.00g163030::Scaffold_07:28523068-28528338","JAKTTH010003563.1",82.206,281,39,9,1746,2019,274334,274610,1.11e-57,231
"1085","PGEN_.00g163050::Scaffold_07:28587097-28602299","JAKTTH010005512.1",88.732,142,16,0,13234,13375,49967,49826,5.47e-40,174
"1086","PGEN_.00g163060::Scaffold_07:28602352-28625108","JAKTTH010005512.1",85.593,118,16,1,11298,11415,42085,41969,3.01e-24,122
"1087","PGEN_.00g163070::Scaffold_07:28628588-28632560","JAKTTH010011330.1",79.387,946,145,40,1507,2427,92722,93642,4.22e-175,621
"1088","PGEN_.00g163450::Scaffold_07:29274613-29283998","JAKTTH010007144.1",81.683,202,33,4,4206,4405,58946,58747,2.03e-37,165
"1089","PGEN_.00g163470::Scaffold_07:29296966-29328878","JAKTTH010003563.1",80.399,301,49,7,6426,6720,274307,274603,1.46e-53,220
"1090","PGEN_.00g163480::Scaffold_07:29383979-29446436","JAKTTH010003741.1",80.952,252,45,1,56092,56340,12117,11866,4.8e-46,196
"1091","PGEN_.00g163740::Scaffold_07:30177810-30178673","JAKTTH010003994.1",73.333,555,138,10,277,826,27130,27679,6.42e-48,196
"1092","PGEN_.00g164170::Scaffold_07:31437886-31453210","JAKTTH010010626.1",86.275,153,21,0,11607,11759,193454,193606,9.23e-38,167
"1093","PGEN_.00g164190::Scaffold_07:31498086-31563109","JAKTTH010001363.1",85.185,162,18,3,6441,6596,49230,49069,1.82e-35,161
"1094","PGEN_.00g164400::Scaffold_07:31942385-31994901","JAKTTH010004905.1",80.398,1056,188,15,38419,39468,335773,336815,0,785
"1095","PGEN_.00g164460::Scaffold_07:32116007-32134507","JAKTTH010014870.1",83.721,129,21,0,16271,16399,274304,274432,2.45e-24,122
"1096","PGEN_.00g164490::Scaffold_07:32403478-32409230","JAKTTH010010330.1",78.947,190,37,3,2824,3011,737025,737213,5.86e-26,126
"1097","PGEN_.00g164720::Scaffold_07:32804500-32845962","JAKTTH010008051.1",83.916,143,23,0,29228,29370,568695,568553,1.96e-28,137
"1098","PGEN_.00g164750::Scaffold_07:32950920-32955678","JAKTTH010010762.1",81.33,391,60,12,2734,3119,525869,525487,5.79e-80,305
"1099","PGEN_.00g164770::Scaffold_07:32969499-32989042","JAKTTH010015528.1",88.43,121,12,2,1,120,13863,13982,5.52e-31,145
"1100","PGEN_.00g164780::Scaffold_07:33005038-33034982","JAKTTH010002832.1",82.979,188,28,2,8129,8314,293875,293690,1.8e-37,167
"1101","PGEN_.00g164790::Scaffold_07:33051954-33066222","JAKTTH010002832.1",85.535,159,23,0,2257,2415,271136,270978,8.59e-38,167
"1102","PGEN_.00g165030::Scaffold_07:33551647-33605366","JAKTTH010013159.1",83.404,235,32,7,52818,53048,38894,38663,1.48e-50,211
"1103","PGEN_.00g165370::Scaffold_07:34267906-34286024","JAKTTH010001082.1",82.609,276,34,11,8970,9237,588785,589054,3.81e-57,231
"1104","PGEN_.00g165430::Scaffold_07:34554395-34577471","JAKTTH010015644.1",97.753,89,1,1,9753,9841,19691,19604,3.89e-33,152
"1105","PGEN_.00g165730::Scaffold_07:35397832-35421088","JAKTTH010003957.1",88.158,152,17,1,15075,15226,3859,3709,1.8e-41,180
"1106","PGEN_.00g165960::Scaffold_07:36422398-36445220","JAKTTH010000951.1",81.281,406,62,12,13135,13537,94512,94118,1.29e-82,316
"1107","PGEN_.00g166020::Scaffold_07:36548971-36565008","JAKTTH010009700.1",84.848,231,29,5,4685,4910,122348,122577,4.37e-56,228
"1108","PGEN_.00g166080::Scaffold_07:36738700-36805242","JAKTTH010011330.1",78.976,918,148,38,49116,50008,92890,93787,9.35e-163,584
"1109","PGEN_.00g166280::Scaffold_07:37205442-37209239","JAKTTH010008992.1",73.953,1624,395,26,622,2231,531130,532739,6.7e-178,630
"1110","PGEN_.00g166390::Scaffold_07:37456333-37521639","JAKTTH010001937.1",78.611,1080,183,43,18525,19582,101261,102314,0,671
"1111","PGEN_.00g166410::Scaffold_07:37547181-37582496","JAKTTH010015738.1",81.385,231,41,2,61,290,117097,117326,1.63e-43,187
"1112","PGEN_.00g166460::Scaffold_07:37605304-37608834","JAKTTH010008840.1",81.383,188,33,2,2351,2537,9579,9765,5.91e-34,152
"1113","PGEN_.00g166490::Scaffold_07:37730941-37732485","JAKTTH010008840.1",82.251,1493,258,5,1,1488,83142,84632,0,1282
"1114","PGEN_.00g166500::Scaffold_07:37733720-37849872","JAKTTH010008840.1",79.898,393,73,4,1110,1499,86983,87372,6.67e-72,283
"1115","PGEN_.00g166550::Scaffold_07:37957458-37981966","JAKTTH010002143.1",92.473,93,7,0,22724,22816,14963,15055,1.5e-27,134
"1116","PGEN_.00g166560::Scaffold_07:37982702-37994005","JAKTTH010000216.1",80.408,490,78,14,10102,10586,274533,274057,3.76e-95,357
"1117","PGEN_.00g166730::Scaffold_07:38516552-38526081","JAKTTH010005576.1",89,100,10,1,8046,8144,101822,101723,1.26e-24,122
"1118","PGEN_.00g166800::Scaffold_07:38678911-38761703","JAKTTH010010053.1",80.296,609,94,24,67026,67623,85033,84440,3.45e-118,436
"1119","PGEN_.00g166840::Scaffold_07:38927630-38982700","JAKTTH010001937.1",79.562,685,108,30,22731,23399,101115,101783,1.36e-125,460
"1120","PGEN_.00g166930::Scaffold_07:39388645-39503142","JAKTTH010003866.1",79.832,238,39,7,72949,73182,25207,25439,2.48e-36,165
"1121","PGEN_.00g167030::Scaffold_07:39597728-39602799","JAKTTH010005080.1",72.798,1919,429,67,445,2300,547221,545333,2.57e-158,566
"1122","PGEN_.00g167050::Scaffold_07:39617077-39634598","JAKTTH010006650.1",89.256,242,17,6,3565,3803,30109,30344,4.64e-76,294
"1123","PGEN_.00g167350::Scaffold_07:40128322-40151289","JAKTTH010013292.1",81.215,543,78,20,11856,12390,298298,297772,1.24e-112,416
"1124","PGEN_.00g167410::Scaffold_07:40269117-40309203","JAKTTH010012844.1",92.816,348,24,1,37451,37797,459669,460016,1.62e-138,503
"1125","PGEN_.00g167610::Scaffold_07:40767095-40790383","JAKTTH010008052.1",84.921,126,18,1,2666,2791,395332,395456,2.38e-25,126
"1126","PGEN_.00g167630::Scaffold_07:40802311-40803324","JAKTTH010012274.1",78.218,202,44,0,71,272,67404,67605,7.79e-28,130
"1127","PGEN_.00g167710::Scaffold_07:41025179-41033015","JAKTTH010010221.1",83.571,140,22,1,5387,5526,154475,154337,6.18e-27,130
"1128","PGEN_.00g167910::Scaffold_07:41719067-41740522","JAKTTH010000966.1",83.571,140,17,6,14379,14515,12864,13000,2.19e-25,126
"1129","PGEN_.00g168130::Scaffold_07:42422750-42457956","JAKTTH010000951.1",83.967,368,39,17,29305,29665,94516,94162,5.5e-88,335
"1130","PGEN_.00g168160::Scaffold_07:42586823-42597298","JAKTTH010013818.1",92.308,91,6,1,6163,6252,139064,139154,2.97e-26,128
"1131","PGEN_.00g168510::Scaffold_08:262660-292063","JAKTTH010004976.1",74.524,946,167,42,19926,20857,466854,467739,7.63e-91,344
"1132","PGEN_.00g169090::Scaffold_08:1732528-1761417","JAKTTH010014283.1",78.478,381,67,6,9209,9586,298339,297971,4.71e-58,235
"1133","PGEN_.00g169220::Scaffold_08:2115331-2127941","JAKTTH010000216.1",79.143,1074,170,41,10045,11092,273487,274532,0,693
"1134","PGEN_.00g169460::Scaffold_08:2620452-2648284","JAKTTH010005310.1",88.136,118,12,2,5651,5768,105321,105206,3.66e-29,139
"1135","PGEN_.00g169510::Scaffold_08:2809168-2829744","JAKTTH010000554.1",82.051,195,20,10,2625,2807,3952,4143,3.47e-33,152
"1136","PGEN_.00g169710::Scaffold_08:3281764-3305226","JAKTTH010014434.1",83.803,142,23,0,13046,13187,14101,13960,3.99e-28,135
"1137","PGEN_.00g169830::Scaffold_08:4332950-4349265","JAKTTH010013024.1",94,100,6,0,9363,9462,69917,69818,2.75e-33,152
"1138","PGEN_.00g169850::Scaffold_08:4457013-4465847","JAKTTH010007058.1",79.868,1058,164,42,3608,4644,43752,42723,0,728
"1139","PGEN_.00g170030::Scaffold_08:5077540-5079154","JAKTTH010000332.1",78.286,175,36,2,1332,1505,191943,191770,4.54e-22,111
"1140","PGEN_.00g170330::Scaffold_08:5781561-5788345","JAKTTH010012633.1",87.603,121,14,1,5493,5613,194789,194670,8.88e-30,139
"1141","PGEN_.00g170350::Scaffold_08:5804387-5884088","JAKTTH010012633.1",83.429,175,24,4,49931,50102,149556,149384,2.89e-34,158
"1142","PGEN_.00g170390::Scaffold_08:6036967-6061931","JAKTTH010012267.1",80.964,394,60,12,22978,23367,60105,60487,5.11e-77,298
"1143","PGEN_.00g170430::Scaffold_08:6088295-6110739","JAKTTH010009309.1",86.26,131,18,0,10562,10692,28916,29046,2.28e-30,143
"1144","PGEN_.00g170490::Scaffold_08:6277000-6333911","JAKTTH010003563.1",77.607,326,42,12,6401,6712,274334,274642,9.54e-38,169
"1145","PGEN_.00g170690::Scaffold_08:6793246-6797565","JAKTTH010013030.1",80.417,240,44,3,873,1111,161097,161334,3.32e-42,180
"1146","PGEN_.00g170810::Scaffold_08:7063822-7079481","JAKTTH010015326.1",78.774,212,34,10,4735,4939,23613,23820,3.44e-27,132
"1147","PGEN_.00g170920::Scaffold_08:7407420-7484228","JAKTTH010010354.1",83.03,165,26,2,38006,38168,210551,210387,1.68e-31,148
"1148","PGEN_.00g171290::Scaffold_08:8105904-8189841","JAKTTH010004169.1",84.211,171,25,2,68293,68462,116903,117072,1.82e-36,165
"1149","PGEN_.00g171480::Scaffold_08:8632210-8686144","JAKTTH010006822.1",85.806,155,21,1,2047,2200,75965,76119,4.21e-36,163
"1150","PGEN_.00g171530::Scaffold_08:8835332-8962704","JAKTTH010012136.1",78.76,1323,205,56,47746,49030,340204,341488,0,817
"1151","PGEN_.00g171630::Scaffold_08:9134530-9234155","JAKTTH010008785.1",82.082,413,62,11,3595,4003,277615,277211,9.3e-90,342
"1152","PGEN_.00g171650::Scaffold_08:9299577-9350433","JAKTTH010013614.1",77.231,1423,284,29,18258,19650,26576,27988,0,797
"1153","PGEN_.00g171780::Scaffold_08:9763601-9786077","JAKTTH010012861.1",82.258,186,24,8,16457,16636,53099,52917,3.79e-33,152
"1154","PGEN_.00g171800::Scaffold_08:9795069-9798357","JAKTTH010001011.1",90.291,103,9,1,1349,1450,650891,650789,1.99e-28,134
"1155","PGEN_.00g171890::Scaffold_08:10244630-10255739","JAKTTH010003862.1",83.598,189,25,3,114,296,129737,129549,1.44e-39,172
"1156","PGEN_.00g171960::Scaffold_08:10461514-10524640","JAKTTH010003782.1",80,550,73,30,51008,51528,605411,605952,7.52e-99,372
"1157","PGEN_.00g172010::Scaffold_08:10623081-10625617","JAKTTH010003866.1",79.608,510,77,20,1611,2103,24811,24312,8.42e-91,340
"1158","PGEN_.00g172070::Scaffold_08:10839329-10875700","JAKTTH010008225.1",91.753,97,7,1,14071,14166,263785,263689,2.22e-27,134
"1159","PGEN_.00g172130::Scaffold_08:10991044-11004293","JAKTTH010008225.1",87.5,168,20,1,9101,9268,175113,175279,1.32e-45,193
"1160","PGEN_.00g172290::Scaffold_08:11432413-11470185","JAKTTH010007461.1",85.811,148,21,0,30144,30291,3097,3244,1.37e-34,158
"1161","PGEN_.00g172310::Scaffold_08:11484489-11505925","JAKTTH010008225.1",77.953,254,47,9,12000,12248,94275,94524,1.3e-32,150
"1162","PGEN_.00g172360::Scaffold_08:11594453-11662950","JAKTTH010006260.1",81.868,182,25,8,54575,54750,799704,799525,5.38e-31,147
"1163","PGEN_.00g172610::Scaffold_08:12289074-12304519","JAKTTH010001587.1",91.429,105,6,3,8115,8219,57747,57848,5.64e-30,141
"1164","PGEN_.00g172620::Scaffold_08:12325839-12347296","JAKTTH010015824.1",89.908,109,7,3,6329,6436,149730,149625,1.01e-28,137
"1165","PGEN_.00g173240::Scaffold_08:14327901-14335218","JAKTTH010014628.1",94.366,71,4,0,5617,5687,156670,156600,7.51e-21,110
"1166","PGEN_.00g173340::Scaffold_08:14503848-14515434","JAKTTH010009427.1",79.545,176,29,5,6133,6302,185050,184876,1.98e-23,119
"1167","PGEN_.00g173370::Scaffold_08:14673380-14680036","JAKTTH010014713.1",79.395,529,85,19,2012,2528,571152,571668,1.03e-93,351
"1168","PGEN_.00g173400::Scaffold_08:14712780-14777742","JAKTTH010001565.1",87.611,113,9,3,27044,27154,10272,10163,6.65e-25,126
"1169","PGEN_.00g173670::Scaffold_08:15657125-15675135","JAKTTH010000568.1",78.824,170,34,2,9983,10151,315061,315229,1.43e-21,113
"1170","PGEN_.00g173910::Scaffold_08:16150525-16164726","JAKTTH010001048.1",85.593,118,13,4,9831,9947,147810,147924,6.75e-24,121
"1171","PGEN_.00g174090::Scaffold_08:16829014-16871286","JAKTTH010011689.1",86.239,109,15,0,1184,1292,153331,153223,7.24e-23,119
"1172","PGEN_.00g174360::Scaffold_08:17574998-17590353","JAKTTH010009030.1",85.586,111,14,2,12910,13019,40890,40781,3.4e-22,115
"1173","PGEN_.00g174540::Scaffold_08:17784084-17804644","JAKTTH010001937.1",78.914,939,159,34,2354,3274,101397,102314,2.86e-168,601
"1174","PGEN_.00g174670::Scaffold_08:17971462-17990059","JAKTTH010000216.1",78.908,531,91,14,5061,5577,274010,274533,6.24e-90,340
"1175","PGEN_.00g174680::Scaffold_08:17990253-18022671","JAKTTH010012267.1",81.201,383,63,8,6237,6616,60107,60483,1.85e-77,300
"1176","PGEN_.00g174740::Scaffold_08:18198750-18201337","JAKTTH010012106.1",81.25,224,41,1,1458,1680,529262,529039,1.98e-42,180
"1177","PGEN_.00g174840::Scaffold_08:18354043-18375320","JAKTTH010012751.1",76.444,1125,220,31,14845,15949,229896,228797,3.01e-158,568
"1178","PGEN_.00g174870::Scaffold_08:18493715-18553741","JAKTTH010000951.1",80.042,476,67,17,51260,51712,94511,94041,1.57e-85,327
"1179","PGEN_.00g175200::Scaffold_08:19394687-19401674","JAKTTH010008055.1",77.441,297,46,19,3044,3329,151566,151280,2.53e-35,158
"1180","PGEN_.00g175210::Scaffold_08:19401729-19453266","JAKTTH010001604.1",82.857,350,37,19,47270,47608,41740,41403,4.91e-75,292
"1181","PGEN_.00g175390::Scaffold_08:19715037-19732412","JAKTTH010001937.1",78.97,913,162,29,7289,8186,101115,102012,1.13e-166,595
"1182","PGEN_.00g175580::Scaffold_08:20236994-20298336","JAKTTH010003563.1",81.746,252,38,8,35681,35930,274640,274395,2.82e-48,204
"1183","PGEN_.00g175640::Scaffold_08:20452040-20472502","JAKTTH010010528.1",87.156,109,12,2,19468,19575,32440,32333,2.71e-24,122
"1184","PGEN_.00g175860::Scaffold_08:21016583-21046264","JAKTTH010003563.1",80.968,310,45,10,28168,28467,274639,274334,1.74e-57,233
"1185","PGEN_.00g176350::Scaffold_08:22512254-22542676","JAKTTH010003563.1",80.323,310,47,10,1214,1513,274334,274639,3.86e-54,222
"1186","PGEN_.00g176920::Scaffold_08:23988938-24000842","JAKTTH010010868.1",80,200,32,7,11048,11242,14783,14979,4.34e-30,141
"1187","PGEN_.00g177510::Scaffold_08:25719503-25729899","JAKTTH010008503.1",81.959,194,32,2,6955,7148,35974,35784,2.91e-36,161
"1188","PGEN_.00g177570::Scaffold_08:25903774-25985208","JAKTTH010000705.1",89.542,153,16,0,1,153,208446,208598,2.25e-45,195
"1189","PGEN_.00g177600::Scaffold_08:26112590-26118269","JAKTTH010007953.1",79.116,249,49,1,1384,1632,34225,33980,9.47e-39,169
"1190","PGEN_.00g177640::Scaffold_08:26252036-26256533","JAKTTH010003594.1",75.174,431,96,7,1878,2303,142580,143004,4.45e-46,193
"1191","PGEN_.00g177680::Scaffold_08:26288313-26408459","JAKTTH010001937.1",79.125,800,127,37,53621,54400,101128,101907,6.25e-142,516
"1192","PGEN_.00g177700::Scaffold_08:26419147-26428155","JAKTTH010003527.1",80,230,40,5,2146,2372,14323,14549,1.95e-37,165
"1193","PGEN_.00g177740::Scaffold_08:26515927-26619749","JAKTTH010013024.1",74.73,1203,230,51,13,1190,247921,249074,4.26e-128,470
"1194","PGEN_.00g177840::Scaffold_08:26833450-26835963","JAKTTH010009620.1",80.841,214,37,4,2113,2324,304323,304534,5.39e-38,165
"1195","PGEN_.00g177920::Scaffold_08:26963037-27007730","JAKTTH010000216.1",84.516,155,20,4,33059,33211,274533,274381,2.71e-32,150
"1196","PGEN_.00g178010::Scaffold_08:27207400-27215521","JAKTTH010011179.1",86.278,1800,169,39,5980,7746,163763,162009,0,1884
"1197","PGEN_.00g178020::Scaffold_08:27225371-27260227","JAKTTH010011138.1",89.474,95,9,1,33100,33194,150878,150785,5.97e-23,119
"1198","PGEN_.00g178100::Scaffold_08:27412184-27424743","JAKTTH010008869.1",88.288,111,12,1,6366,6476,195911,195802,2.76e-27,132
"1199","PGEN_.00g178110::Scaffold_08:27426448-27447742","JAKTTH010013975.1",75,312,72,6,16002,16310,92665,92357,2.8e-29,139
"1200","PGEN_.00g178320::Scaffold_08:28002520-28038133","JAKTTH010001842.1",81.699,612,112,0,34966,35577,84316,84927,8.61e-141,510
"1201","PGEN_.00g178340::Scaffold_08:28065415-28163181","JAKTTH010003417.1",84.274,248,39,0,67815,68062,4793,5040,9.52e-60,243
"1202","PGEN_.00g179020::Scaffold_08:29477517-29516042","JAKTTH010012388.1",79.935,309,54,7,34798,35101,365103,365408,1.76e-53,220
"1203","PGEN_.00g179150::Scaffold_08:29831739-29907362","JAKTTH010014713.1",81.908,304,50,5,48446,48747,571368,571668,1.22e-62,252
"1204","PGEN_.00g179200::Scaffold_08:29975641-30008703","JAKTTH010007560.1",81.897,348,59,4,1,346,52600,52945,1.13e-74,291
"1205","PGEN_.00g179560::Scaffold_08:30772088-30796826","JAKTTH010003692.1",77.636,550,114,9,138,682,247391,246846,2.32e-85,326
"1206","PGEN_.00g179570::Scaffold_08:30827429-30866104","JAKTTH010012406.1",87.288,118,14,1,8124,8240,38274,38391,2.36e-27,134
"1207","PGEN_.00g179750::Scaffold_08:31393678-31427252","JAKTTH010013173.1",87.879,99,10,2,8648,8745,446232,446329,7.43e-22,115
"1208","PGEN_.00g179830::Scaffold_08:31649809-31680628","JAKTTH010015569.1",84.979,233,33,2,18545,18776,152345,152576,5.02e-58,235
"1209","PGEN_.00g179850::Scaffold_08:31710764-31743191","JAKTTH010015569.1",78.189,541,108,10,31889,32425,193644,194178,1.41e-88,337
"1210","PGEN_.00g179860::Scaffold_08:31796206-31808082","JAKTTH010015569.1",87.356,174,22,0,1901,2074,215313,215486,7.05e-48,200
"1211","PGEN_.00g180010::Scaffold_08:32110843-32114182","JAKTTH010014329.1",82.105,380,50,12,1528,1895,48036,48409,3.13e-81,309
"1212","PGEN_.00g180520::Scaffold_08:33184450-33215377","JAKTTH010002421.1",86.792,106,12,2,195,299,192226,192330,1.9e-22,117
"1213","PGEN_.00g180600::Scaffold_08:33404163-33458076","JAKTTH010000951.1",78.617,622,106,17,29449,30051,93899,94512,2.29e-103,387
"1214","PGEN_.00g180640::Scaffold_08:33498552-33511682","JAKTTH010011053.1",84.821,112,15,2,6727,6836,15206,15095,3.76e-21,111
"1215","PGEN_.00g180730::Scaffold_08:33715666-33717372","JAKTTH010004937.1",77.477,222,40,9,337,554,212607,212822,6.17e-26,124
"1216","PGEN_.00g180870::Scaffold_08:34031713-34041669","JAKTTH010004091.1",74.618,327,65,13,8631,8945,278646,278326,2.83e-26,128
"1217","PGEN_.00g180880::Scaffold_08:34111557-34154487","JAKTTH010004573.1",77.143,1645,361,12,29793,31431,423537,421902,0,941
"1218","PGEN_.00g181080::Scaffold_08:34725424-34747061","JAKTTH010005729.1",88.333,120,14,0,9749,9868,111959,111840,6.11e-31,145
