"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1431","PGEN_.00g151380::Scaffold_06:57927443-57957846","CM026388.1",80.905,199,27,11,28186,28379,46133021,46133213,2.62e-31,147
"1432","PGEN_.00g151670::Scaffold_06:58615206-58636427","CM026402.1",79.57,186,33,5,17468,17651,59136861,59136679,6.62e-26,128
"1433","PGEN_.00g151690::Scaffold_06:58655906-58667124","CM026396.1",88.785,107,9,3,3938,4043,7925866,7925970,3.49e-26,128
"1434","PGEN_.00g151960::Scaffold_06:59403960-59409336","CM026403.1",86.822,129,13,3,615,740,51993192,51993065,2.14e-30,141
"1435","PGEN_.00g151990::Scaffold_06:59471789-59488971","CM026403.1",79.167,192,32,8,15782,15969,19062820,19062633,1.93e-25,126
"1436","PGEN_.00g152050::Scaffold_06:59559722-59568343","CM026403.1",92.5,80,5,1,6618,6696,21152657,21152736,7.51e-22,113
"1437","PGEN_.00g152190::Scaffold_06:59812493-59849607","CM026403.1",96.698,212,5,2,23259,23470,3908933,3909142,6.31e-93,351
"1438","PGEN_.00g152290::Scaffold_06:60250713-60256163","CM026396.1",88.785,107,9,3,4009,4114,7925970,7925866,1.69e-26,128
"1439","PGEN_.00g152390::Scaffold_06:60382394-60387827","CM026396.1",87.85,107,10,3,1336,1441,7925866,7925970,7.85e-25,122
"1440","PGEN_.00g152520::Scaffold_06:60891790-60942793","CM026403.1",80.311,193,29,6,26029,26216,59327604,59327792,2.65e-28,137
"1441","PGEN_.00g152540::Scaffold_06:60950578-60965671","CM026403.1",80.663,181,26,8,10951,11125,7935806,7935629,3.64e-27,132
"1442","PGEN_.00g152580::Scaffold_06:61108939-61130489","CM026403.1",85.849,106,15,0,14615,14720,21152762,21152657,1.88e-21,113
"1443","PGEN_.00g152620::Scaffold_06:61182059-61217802","CM026396.1",87.736,106,12,1,12325,12430,7925866,7925970,5.19e-24,122
"1444","PGEN_.00g152680::Scaffold_06:61402590-61437197","CM026389.1",79.787,188,30,8,12888,13071,15880858,15880675,3e-26,130
"1445","PGEN_.00g152710::Scaffold_06:61471377-61546162","CM026390.1",93.75,80,2,3,8891,8968,9353873,9353951,5.05e-22,117
"1446","PGEN_.00g152720::Scaffold_06:61556990-61710628","CM026403.1",93.671,79,3,2,87365,87442,21152735,21152658,1.04e-21,117
"1447","PGEN_.00g152740::Scaffold_06:61728137-61729139","CM026392.1",86.102,590,63,4,408,997,52135505,52134935,1.48e-174,617
"1448","PGEN_.00g152940::Scaffold_07:316171-364097","CM026387.1",79.474,190,33,6,18432,18618,76390546,76390360,4.16e-26,130
"1449","PGEN_.00g153030::Scaffold_07:768616-772540","CM026396.1",92.5,80,6,0,1201,1280,7925866,7925945,9.47e-23,115
"1450","PGEN_.00g153060::Scaffold_07:875779-880682","CM026396.1",77.821,257,39,12,2296,2546,7925970,7925726,5.43e-31,143
"1451","PGEN_.00g153180::Scaffold_07:1285510-1374640","CM026387.1",79.474,190,33,6,29480,29666,76390360,76390546,7.74e-26,130
"1452","PGEN_.00g153440::Scaffold_07:1957825-2067352","CM026396.1",93.75,80,5,0,11518,11597,7925866,7925945,5.72e-23,121
"1453","PGEN_.00g153470::Scaffold_07:2118876-2128367","CM026402.1",87.64,178,22,0,1,178,48574621,48574798,3.69e-50,207
"1454","PGEN_.00g153490::Scaffold_07:2194098-2203853","CM026399.1",78.148,270,50,9,2646,2911,7378194,7378458,8.33e-37,163
"1455","PGEN_.00g153540::Scaffold_07:2299118-2323442","CM026396.1",87,100,12,1,7714,7813,7925970,7925872,7.64e-21,111
"1456","PGEN_.00g153580::Scaffold_07:2326054-2404467","CM026402.1",97.531,81,2,0,1552,1632,41878111,41878191,1.13e-28,139
"1457","PGEN_.00g153630::Scaffold_07:2623604-2643343","CM026402.1",92.222,90,7,0,18303,18392,61522527,61522616,6.16e-26,128
"1458","PGEN_.00g153660::Scaffold_07:2716684-2732231","CM026402.1",81.223,229,41,2,13300,13527,7253051,7253278,1.02e-42,183
"1459","PGEN_.00g153700::Scaffold_07:2798757-2829342","CM026387.1",82.54,189,25,8,25406,25590,53103718,53103534,3.38e-35,159
"1460","PGEN_.00g153880::Scaffold_07:3077683-3091667","CM026387.1",79.474,190,32,7,3197,3383,20392584,20392769,4.36e-26,128
"1461","PGEN_.00g153890::Scaffold_07:3094483-3117972","CM026396.1",77.455,275,32,17,19764,20033,7925970,7925721,1.22e-28,137
"1462","PGEN_.00g153900::Scaffold_07:3152401-3177336","CM026404.1",81.481,189,22,12,3709,3891,57596909,57597090,2.78e-30,143
"1463","PGEN_.00g154020::Scaffold_07:3304719-3318912","CM026388.1",87.736,106,11,2,8700,8803,38628098,38627993,2.06e-24,122
"1464","PGEN_.00g154900::Scaffold_07:5474602-5536860","CM026402.1",83.24,179,30,0,42487,42665,26225425,26225603,1.48e-36,165
"1465","PGEN_.00g154990::Scaffold_07:5937817-5950906","CM026401.1",81.562,1600,265,25,2956,4535,9528092,9529681,0,1293
"1466","PGEN_.00g155110::Scaffold_07:6492461-6495954","CM026398.1",81.107,1445,242,22,1811,3236,52006134,52007566,0,1127
"1467","PGEN_.00g155220::Scaffold_07:6827123-6896321","CM026398.1",78.894,199,29,10,19975,20170,65909277,65909089,1.01e-23,122
"1468","PGEN_.00g155260::Scaffold_07:6929180-6945667","CM026402.1",83.721,172,28,0,5358,5529,29168240,29168411,1.41e-36,163
"1469","PGEN_.00g155370::Scaffold_07:7139351-7175078","CM026398.1",79.574,235,31,15,17071,17302,14344,14564,6.62e-33,152
"1470","PGEN_.00g155530::Scaffold_07:7626832-7806870","CM026404.1",83.684,190,21,8,121164,121348,56991767,56991583,9.21e-38,171
"1471","PGEN_.00g155540::Scaffold_07:7814684-7850919","CM026397.1",93.137,102,2,5,4622,4721,35270902,35270804,1.12e-30,145
"1472","PGEN_.00g155550::Scaffold_07:7853488-7891685","CM026391.1",77.038,601,105,29,20827,21409,69814259,69814844,8.53e-82,315
"1473","PGEN_.00g155570::Scaffold_07:7926871-7940233","CM026395.1",78.723,188,32,7,875,1057,71984210,71984026,2.51e-23,119
"1474","PGEN_.00g155700::Scaffold_07:8213237-8219831","CM026399.1",78.378,185,32,7,6204,6384,39493004,39493184,5.74e-22,113
"1475","PGEN_.00g155710::Scaffold_07:8226501-8263962","CM026390.1",88.542,96,9,2,12471,12565,41819998,41819904,9.1e-22,115
"1476","PGEN_.00g155740::Scaffold_07:8313278-8339767","CM026399.1",79.496,873,142,24,24187,25034,16664319,16663459,1.13e-163,586
"1477","PGEN_.00g155760::Scaffold_07:8359881-8388003","CM026397.1",78.986,276,43,10,23246,23517,1296997,1296733,1.11e-39,174
"1478","PGEN_.00g155870::Scaffold_07:8596291-8598742","CM026387.1",92.823,209,11,4,2211,2419,40368671,40368467,1.51e-78,300
"1479","PGEN_.00g155940::Scaffold_07:8783782-8837565","CM026396.1",88.785,107,9,3,49031,49136,7925970,7925866,1.68e-25,128
"1480","PGEN_.00g156020::Scaffold_07:9095473-9102916","CM026391.1",78.261,207,30,13,4669,4866,71895700,71895500,1.39e-23,119
"1481","PGEN_.00g156140::Scaffold_07:9286202-9287407","CM026402.1",73.904,479,101,22,10,476,5284140,5283674,6.01e-40,171
"1482","PGEN_.00g156280::Scaffold_07:9737945-9786212","CM026387.1",79.688,192,30,7,28733,28920,20392767,20392581,4.19e-26,130
"1483","PGEN_.00g156310::Scaffold_07:9819585-9852736","CM026391.1",81.026,195,29,8,7001,7189,95925809,95925617,7.94e-32,148
"1484","PGEN_.00g156320::Scaffold_07:9862336-9916684","CM026403.1",75.714,280,48,16,24176,24448,58838274,58838008,7.89e-24,122
"1485","PGEN_.00g156630::Scaffold_07:10753321-10820582","CM026402.1",78.516,256,53,2,49697,49951,2410402,2410656,4.45e-37,167
"1486","PGEN_.00g156740::Scaffold_07:11046026-11131113","CM026396.1",87.85,107,10,3,70803,70908,7925866,7925970,1.24e-23,122
"1487","PGEN_.00g156870::Scaffold_07:11463095-11589874","CM026402.1",89.37,254,11,11,13749,13997,41111510,41111268,1.7e-78,305
"1488","PGEN_.00g156900::Scaffold_07:11624052-11631995","CM026388.1",80.423,189,30,7,5571,5756,46133216,46133032,4.11e-29,137
"1489","PGEN_.00g156910::Scaffold_07:11649510-11686904","CM026396.1",79.781,183,29,8,2387,2565,28938220,28938042,4.2e-25,126
"1490","PGEN_.00g156930::Scaffold_07:11721859-11724423","CM026396.1",78.74,508,92,10,1098,1597,30911404,30910905,2.61e-86,326
"1491","PGEN_.00g157030::Scaffold_07:11862829-11899326","CM026401.1",90.698,86,8,0,33344,33429,12435226,12435141,8.87e-22,115
"1492","PGEN_.00g157040::Scaffold_07:12002905-12049836","CM026402.1",80.851,188,28,7,13235,13418,55650552,55650369,1.88e-29,141
"1493","PGEN_.00g157060::Scaffold_07:12088544-12131135","CM026390.1",93.902,82,3,2,3037,3117,37433951,37433871,6.18e-24,122
"1494","PGEN_.00g157390::Scaffold_07:12597243-12607554","CM026404.1",80.952,189,27,9,1517,1701,56991581,56991764,4.12e-30,141
"1495","PGEN_.00g157480::Scaffold_07:12711771-12738249","CM026390.1",81.111,180,32,2,3455,3633,57167335,57167513,2.95e-30,143
"1496","PGEN_.00g157600::Scaffold_07:13052227-13080251","CM026404.1",79.558,181,29,8,6551,6728,56991764,56991589,4.07e-24,122
"1497","PGEN_.00g157970::Scaffold_07:14099234-14138272","CM026394.1",78.462,195,33,9,35345,35535,26435931,26436120,7.33e-23,119
"1498","PGEN_.00g158030::Scaffold_07:14247831-14259494","CM026399.1",81.283,187,24,11,11331,11512,27697255,27697435,4.67e-30,141
"1499","PGEN_.00g158070::Scaffold_07:14318826-14345750","CM026397.1",78.707,263,46,6,17345,17598,58294797,58295058,1.78e-37,167
"1500","PGEN_.00g158180::Scaffold_07:14563830-14587177","CM026403.1",79.082,196,30,11,5133,5322,18223482,18223672,9.42e-25,124
"1501","PGEN_.00g158320::Scaffold_07:14715104-14727244","CM026396.1",89.72,107,8,3,4839,4944,7925970,7925866,8.13e-28,134
"1502","PGEN_.00g158680::Scaffold_07:15989459-16001876","CM026394.1",78.238,193,31,10,1644,1832,6721587,6721402,1.08e-21,113
"1503","PGEN_.00g158690::Scaffold_07:16004105-16031239","CM026396.1",78.866,194,35,6,19138,19328,6926654,6926844,3.04e-25,126
"1504","PGEN_.00g158720::Scaffold_07:16103205-16103756","CM026392.1",87.743,514,46,7,27,538,52135393,52134895,8.05e-165,584
"1505","PGEN_.00g158920::Scaffold_07:16605373-16748533","CM026402.1",87.059,680,82,4,38710,39387,51890940,51890265,0,763
"1506","PGEN_.00g159270::Scaffold_07:17717722-17731133","CM026388.1",83.361,1214,192,2,8820,10033,39444059,39442856,0,1114
"1507","PGEN_.00g159300::Scaffold_07:17890447-17906301","CM026393.1",85.294,136,18,2,9411,9545,52432899,52432765,2.28e-29,139
"1508","PGEN_.00g159650::Scaffold_07:19196592-19228377","CM026399.1",91.209,91,7,1,7531,7621,70333899,70333810,4.61e-24,122
"1509","PGEN_.00g159950::Scaffold_07:20183233-20202872","CM026391.1",76.316,342,60,19,17627,17955,21430655,21430322,1.68e-36,163
"1510","PGEN_.00g159970::Scaffold_07:20254519-20255613","CM026402.1",75.087,289,64,7,162,446,23862019,23861735,3.32e-27,128
"1511","PGEN_.00g160130::Scaffold_07:20789749-20803089","CM026387.1",78.689,183,31,8,8261,8439,59235716,59235894,3.24e-22,115
"1512","PGEN_.00g160260::Scaffold_07:21115955-21127921","CM026387.1",80.214,187,30,7,6031,6213,20392765,20392582,8.01e-28,134
"1513","PGEN_.00g160580::Scaffold_07:21839966-21847740","CM026396.1",92.412,1555,100,4,1826,3379,37237456,37238993,0,2202
"1514","PGEN_.00g160610::Scaffold_07:21916332-21930031","CM026400.1",81.25,224,42,0,2634,2857,43707550,43707327,3.23e-42,182
"1515","PGEN_.00g160680::Scaffold_07:22036949-22042440","CM026392.1",82.337,368,60,4,57,423,52135852,52135489,1.22e-82,315
"1516","PGEN_.00g160760::Scaffold_07:22137303-22152753","CM026390.1",85.987,157,19,2,6145,6298,5044276,5044120,3.67e-37,165
"1517","PGEN_.00g160780::Scaffold_07:22171876-22185686","CM026399.1",82.921,445,70,6,12363,12805,16663898,16663458,1.07e-106,396
"1518","PGEN_.00g160810::Scaffold_07:22270243-22403365","CM026394.1",79.581,191,26,13,127100,127285,11151450,11151268,5.38e-24,124
"1519","PGEN_.00g160820::Scaffold_07:22407085-22434592","CM026396.1",88.235,102,10,2,10161,10261,7925966,7925866,1.44e-23,121
"1520","PGEN_.00g160860::Scaffold_07:22509659-22540502","CM026387.1",79.894,189,23,13,27284,27464,48325541,48325722,1.24e-24,124
"1521","PGEN_.00g160900::Scaffold_07:22602867-22624078","CM026402.1",80.851,188,28,8,16299,16482,16896420,16896237,8.5e-30,141
"1522","PGEN_.00g160920::Scaffold_07:22664292-22713646","CM026396.1",88.889,108,9,3,23366,23472,7925971,7925866,4.28e-26,130
"1523","PGEN_.00g161090::Scaffold_07:23180401-23203040","CM026404.1",78.974,195,31,10,11101,11290,80376797,80376986,9.13e-25,124
"1524","PGEN_.00g161120::Scaffold_07:23317817-23354198","CM026386.1",78.75,240,35,12,4569,4797,21362639,21362405,3.13e-31,147
"1525","PGEN_.00g161130::Scaffold_07:23355779-23369876","JABXNX010000415.1",75.875,257,46,11,8937,9188,8144,7899,9.51e-23,117
"1526","PGEN_.00g161140::Scaffold_07:23375830-23400894","CM026402.1",81.457,151,28,0,17433,17583,81531809,81531659,1.01e-24,124
"1527","PGEN_.00g161230::Scaffold_07:23589259-23629198","CM026397.1",85.676,747,71,18,8837,9547,69541059,69540313,0,754
"1528","PGEN_.00g161450::Scaffold_07:24154021-24163246","CM026398.1",78.836,189,31,8,6160,6343,53664830,53664646,1.73e-23,119
"1529","PGEN_.00g161520::Scaffold_07:24299474-24313042","CM026404.1",78.125,288,44,11,10436,10716,48016256,48016531,3.22e-37,165
"1530","PGEN_.00g161770::Scaffold_07:24963997-24976412","CM026403.1",80.952,189,23,11,7044,7227,11975204,11975024,6.43e-29,137
"1531","PGEN_.00g161810::Scaffold_07:25047370-25075069","CM026402.1",88.496,113,12,1,27472,27583,27868982,27869094,5.16e-28,135
"1532","PGEN_.00g161970::Scaffold_07:25395736-25410219","CM026390.1",89.32,103,6,4,13984,14083,52837873,52837973,5.84e-25,124
"1533","PGEN_.00g161980::Scaffold_07:25418540-25434134","CM026397.1",78.534,191,31,10,9610,9796,89366220,89366036,1.05e-22,117
"1534","PGEN_.00g162010::Scaffold_07:25478145-25482170","CM026402.1",78.846,936,155,27,2016,2934,15201882,15202791,3.68e-166,592
"1535","PGEN_.00g162080::Scaffold_07:25662375-25691424","CM026391.1",77.432,257,37,15,14575,14823,27884816,27885059,1.95e-27,134
"1536","PGEN_.00g162120::Scaffold_07:25769831-25804040","CM026396.1",90.526,95,8,1,26337,26431,7925957,7925864,1.38e-24,124
"1537","PGEN_.00g162170::Scaffold_07:26081486-26144954","CM026402.1",84.358,179,26,2,45492,45669,19478393,19478570,2.51e-39,174
"1538","PGEN_.00g162180::Scaffold_07:26158730-26172569","CM026396.1",91.86,86,6,1,5349,5433,8012662,8012747,2.6e-23,119
"1539","PGEN_.00g162250::Scaffold_07:26315791-26374737","CM026396.1",92.391,92,7,0,9037,9128,7925866,7925957,1.42e-26,132
"1540","PGEN_.00g162260::Scaffold_07:26376868-26425008","CM026402.1",82.673,202,35,0,17107,17308,19150309,19150510,4.09e-41,180
"1541","PGEN_.00g162440::Scaffold_07:26848195-26863979","CM026404.1",97.91,1196,25,0,14589,15784,69911508,69912703,0,2071
"1542","PGEN_.00g162450::Scaffold_07:26864033-26871835","CM026398.1",93.75,1008,27,14,1,980,29152126,29151127,0,1480
"1543","PGEN_.00g162480::Scaffold_07:27084010-27171725","CM026404.1",82.812,192,21,9,34539,34724,56991579,56991764,2.7e-35,161
"1544","PGEN_.00g162530::Scaffold_07:27248702-27279934","CM026394.1",78.191,188,36,5,16828,17012,10524137,10524322,7.59e-22,115
"1545","PGEN_.00g162540::Scaffold_07:27292663-27318544","CM026402.1",92.683,82,6,0,10401,10482,79982242,79982323,4.86e-23,119
"1546","PGEN_.00g162680::Scaffold_07:27756852-27781949","CM026396.1",87.755,98,11,1,16963,17060,7925874,7925970,2.19e-21,113
"1547","PGEN_.00g162700::Scaffold_07:27812691-27828547","CM026404.1",84.898,245,28,4,7441,7683,34609332,34609569,1.31e-61,246
"1548","PGEN_.00g162860::Scaffold_07:28071544-28114450","CM026392.1",85.95,121,14,3,8249,8367,52972568,52972687,4.82e-25,126
"1549","PGEN_.00g162960::Scaffold_07:28205164-28248145","CM026396.1",93.671,79,5,0,23604,23682,7925944,7925866,8.07e-23,119
"1550","PGEN_.00g163020::Scaffold_07:28503291-28522193","CM026402.1",84.302,172,27,0,9655,9826,47606045,47605874,3.47e-38,169
"1551","PGEN_.00g163060::Scaffold_07:28602352-28625108","CM026389.1",81.481,189,24,11,7109,7288,45686046,45685860,7.05e-31,145
"1552","PGEN_.00g163200::Scaffold_07:28693288-28706068","CM026403.1",85.849,106,15,0,1794,1899,21152762,21152657,1.11e-21,113
"1553","PGEN_.00g163480::Scaffold_07:29383979-29446436","CM026402.1",82.129,263,43,3,56085,56344,56695552,56695291,8.69e-54,222
"1554","PGEN_.00g163510::Scaffold_07:29485359-29527470","CM026401.1",79.602,201,31,10,39764,39959,56231382,56231577,7.85e-28,135
"1555","PGEN_.00g163520::Scaffold_07:29540112-29581301","CM026397.1",93.023,86,3,3,12155,12239,35270803,35270886,5.98e-24,122
"1556","PGEN_.00g163560::Scaffold_07:29652927-29710657","CM026402.1",82.353,153,24,3,28757,28909,74856957,74856808,5.01e-26,130
"1557","PGEN_.00g163900::Scaffold_07:30475380-30492399","CM026387.1",89.894,188,16,3,1,186,53115932,53116118,2.35e-59,239
"1558","PGEN_.00g163940::Scaffold_07:30521718-30537850","CM026396.1",86.792,106,14,0,3968,4073,7925866,7925971,3.03e-23,119
"1559","PGEN_.00g164020::Scaffold_07:30603488-30671660","CM026387.1",79.581,191,28,11,60376,60559,20392580,20392766,7.65e-25,126
"1560","PGEN_.00g164050::Scaffold_07:30757282-30782253","CM026396.1",94.937,79,4,0,6894,6972,7925866,7925944,1.01e-24,124
"1561","PGEN_.00g164060::Scaffold_07:30784544-30796326","CM026402.1",85.246,122,18,0,9126,9247,47190912,47190791,1.32e-25,126
"1562","PGEN_.00g164110::Scaffold_07:31156152-31175758","CM026402.1",91.538,130,9,2,18300,18428,21407359,21407487,5.99e-41,178
"1563","PGEN_.00g164140::Scaffold_07:31275365-31370097","CM026387.1",79.688,192,31,8,93885,94072,21284797,21284610,2.29e-26,132
"1564","PGEN_.00g164190::Scaffold_07:31498086-31563109","CM026402.1",79.856,278,46,10,63909,64181,71024458,71024730,1.97e-45,195
"1565","PGEN_.00g164200::Scaffold_07:31583921-31601722","CM026403.1",78.799,283,41,16,850,1125,63540542,63540272,2.53e-39,172
"1566","PGEN_.00g164230::Scaffold_07:31612089-31645074","CM026390.1",75.991,933,186,26,16530,17435,72204267,72203346,6.96e-122,448
"1567","PGEN_.00g164280::Scaffold_07:31698548-31724429","CM026402.1",78.351,194,32,10,20118,20306,27330080,27330268,1.75e-22,117
"1568","PGEN_.00g164400::Scaffold_07:31942385-31994901","CM026396.1",80.67,1045,181,18,38426,39462,30961234,30960203,0,791
"1569","PGEN_.00g164600::Scaffold_07:32596827-32597312","CM026403.1",82.993,147,14,2,345,480,50328686,50328540,6.63e-26,122
"1570","PGEN_.00g164620::Scaffold_07:32617229-32652091","CM026404.1",78.673,211,34,7,5972,6180,59629429,59629228,3.02e-26,130
"1571","PGEN_.00g164740::Scaffold_07:32879160-32939450","CM026404.1",79.293,198,28,13,24066,24256,65495126,65495317,6.77e-25,126
"1572","PGEN_.00g165030::Scaffold_07:33551647-33605366","CM026396.1",77.682,233,33,14,46542,46769,7925944,7925726,2.17e-24,124
"1573","PGEN_.00g165040::Scaffold_07:33638746-33651150","CM026390.1",80.829,193,28,9,1442,1629,59857459,59857271,1.38e-30,143
"1574","PGEN_.00g165300::Scaffold_07:34176256-34182783","CM026397.1",80.829,193,31,6,5399,5588,64201092,64200903,5.6e-32,147
"1575","PGEN_.00g165430::Scaffold_07:34554395-34577471","CM026402.1",96.591,88,2,1,9750,9837,7138652,7138738,7.15e-31,145
"1576","PGEN_.00g165480::Scaffold_07:34756086-34756352","CM026393.1",82.635,167,28,1,55,220,37944733,37944899,2.05e-33,147
"1577","PGEN_.00g165550::Scaffold_07:35021909-35055420","CM026397.1",90.698,86,6,2,4518,4603,35270886,35270803,2.93e-21,113
"1578","PGEN_.00g165800::Scaffold_07:35829376-35834037","CM026403.1",86.792,106,14,0,1027,1132,21152657,21152762,8.7e-24,119
"1579","PGEN_.00g165860::Scaffold_07:35978864-35988247","CM026403.1",78.075,187,35,6,2887,3070,18223672,18223489,8.18e-22,113
"1580","PGEN_.00g165950::Scaffold_07:36354168-36362990","CM026392.1",79.275,193,25,11,8143,8327,40744372,40744557,4.59e-24,121
"1581","PGEN_.00g166000::Scaffold_07:36505433-36527326","CM026397.1",79.592,196,34,6,19901,20093,23498388,23498196,4.08e-28,135
"1582","PGEN_.00g166020::Scaffold_07:36548971-36565008","CM026402.1",90.805,174,15,1,4703,4876,63490789,63490617,3.7e-57,231
"1583","PGEN_.00g166070::Scaffold_07:36728941-36738562","CM026396.1",96.154,78,3,0,2918,2995,7925943,7925866,3e-26,128
"1584","PGEN_.00g166140::Scaffold_07:36929916-36950526","CM026404.1",87.742,155,18,1,1892,2046,53361852,53362005,1.75e-41,180
"1585","PGEN_.00g166160::Scaffold_07:36972086-36998113","CM026403.1",85.849,106,15,0,18988,19093,21152762,21152657,2.27e-21,113
"1586","PGEN_.00g166170::Scaffold_07:37009014-37033691","CM026396.1",94.937,79,4,0,13153,13231,7925866,7925944,9.96e-25,124
"1587","PGEN_.00g166220::Scaffold_07:37126246-37137693","CM026402.1",84.127,126,19,1,7495,7620,30091799,30091675,5.97e-24,121
"1588","PGEN_.00g166390::Scaffold_07:37456333-37521639","CM026396.1",89.908,109,8,3,47607,47714,7925866,7925972,3.39e-28,137
"1589","PGEN_.00g166400::Scaffold_07:37534147-37541105","CM026404.1",79.679,187,29,9,4073,4254,11467200,11467382,7.78e-26,126
"1590","PGEN_.00g166410::Scaffold_07:37547181-37582496","CM026402.1",78.97,233,48,1,55,287,45910649,45910880,1.41e-34,158
"1591","PGEN_.00g166490::Scaffold_07:37730941-37732485","CM026402.1",81.824,1480,247,16,1,1466,45538321,45539792,0,1223
"1592","PGEN_.00g166500::Scaffold_07:37733720-37849872","CM026402.1",78.86,421,78,11,1084,1499,45542217,45542631,4.4e-69,274
"1593","PGEN_.00g166550::Scaffold_07:37957458-37981966","CM026402.1",90.385,104,9,1,22714,22816,57351943,57351840,4.57e-28,135
"1594","PGEN_.00g166570::Scaffold_07:38015835-38071078","CM026396.1",92.5,80,5,1,30087,30165,7925866,7925945,4.83e-21,113
"1595","PGEN_.00g166580::Scaffold_07:38107110-38148800","CM026396.1",91.589,107,6,3,6057,6162,7925970,7925866,1.29e-30,145
"1596","PGEN_.00g166590::Scaffold_07:38154649-38196728","CM026404.1",83.125,160,13,10,18447,18599,56991764,56991612,2.82e-27,134
"1597","PGEN_.00g166660::Scaffold_07:38367216-38398493","CM026396.1",87.037,108,10,4,9546,9652,7925970,7925866,5.87e-23,119
"1598","PGEN_.00g166800::Scaffold_07:38678911-38761703","CM026403.1",87.963,108,11,2,56079,56185,21152764,21152658,9.3e-25,126
"1599","PGEN_.00g166830::Scaffold_07:38849648-38899833","CM026394.1",83.871,186,26,4,44594,44776,41796662,41796478,1.98e-39,174
"1600","PGEN_.00g166840::Scaffold_07:38927630-38982700","CM026396.1",89.216,102,8,3,18695,18795,7925873,7925972,2.22e-24,124
"1601","PGEN_.00g166870::Scaffold_07:39209299-39277582","CM026396.1",88.073,109,11,2,30578,30686,7925864,7925970,2.13e-25,128
"1602","PGEN_.00g166930::Scaffold_07:39388645-39503142","CM026393.1",84.337,166,23,2,40057,40220,37944733,37944897,1.27e-34,159
"1603","PGEN_.00g167010::Scaffold_07:39560791-39590312","CM026403.1",88.182,110,9,4,725,832,21152655,21152762,9.21e-26,128
"1604","PGEN_.00g167050::Scaffold_07:39617077-39634598","CM026396.1",85.981,107,12,3,13938,14043,7925970,7925866,5.5e-21,111
"1605","PGEN_.00g167150::Scaffold_07:39748769-39757096","CM026395.1",89.836,1584,141,8,236,1805,25450014,25451591,0,2015
"1606","PGEN_.00g167350::Scaffold_07:40128322-40151289","CM026396.1",87.156,109,11,3,17584,17691,7925866,7925972,1.2e-23,121
"1607","PGEN_.00g167380::Scaffold_07:40206651-40221144","CM026403.1",86.667,105,14,0,3598,3702,21152657,21152761,9.78e-23,117
"1608","PGEN_.00g167410::Scaffold_07:40269117-40309203","CM026402.1",90.585,393,34,2,37449,37840,22701475,22701865,6.35e-143,518
"1609","PGEN_.00g167580::Scaffold_07:40733609-40734226","CM026402.1",87.798,336,36,2,31,361,19614474,19614139,7.63e-106,388
"1610","PGEN_.00g167590::Scaffold_07:40734297-40747326","JABXNX010001485.1",79.563,778,159,0,1477,2254,10066,10843,4.37e-155,556
"1611","PGEN_.00g167700::Scaffold_07:40985364-41016975","CM026396.1",87.736,106,9,4,13817,13920,7925970,7925867,1.65e-23,121
"1612","PGEN_.00g167720::Scaffold_07:41033310-41071222","CM026390.1",78.492,358,63,10,4321,4677,59685827,59686171,5.28e-54,222
"1613","PGEN_.00g167770::Scaffold_07:41173410-41189367","CM026396.1",90.476,84,8,0,11088,11171,8012744,8012661,5.01e-21,111
"1614","PGEN_.00g167870::Scaffold_07:41551425-41590299","CM026402.1",72.419,649,160,15,2455,3095,71916744,71917381,5.49e-44,189
"1615","PGEN_.00g168080::Scaffold_07:42276990-42324423","CM026390.1",79.255,188,27,12,17710,17890,59857457,59857275,2.48e-23,121
"1616","PGEN_.00g168130::Scaffold_07:42422750-42457956","CM026404.1",79.188,197,27,13,3708,3898,56991580,56991768,1.42e-24,124
"1617","PGEN_.00g168160::Scaffold_07:42586823-42597298","CM026403.1",93.258,89,4,2,6166,6254,23171746,23171832,9.07e-27,130
"1618","PGEN_.00g168190::Scaffold_07:42809697-42847083","CM026396.1",89.72,107,8,3,32799,32904,7925970,7925866,2.51e-27,134
"1619","PGEN_.00g168280::Scaffold_07:43005285-43025337","CM026396.1",87.037,108,12,2,5287,5393,7925866,7925972,1.05e-23,121
"1620","PGEN_.00g168440::Scaffold_08:23521-27220","CM026389.1",80.214,187,29,8,161,343,47055205,47055387,2.46e-28,134
"1621","PGEN_.00g168510::Scaffold_08:262660-292063","CM026399.1",82.037,1041,153,22,20203,21223,16664484,16663458,0,856
"1622","PGEN_.00g168560::Scaffold_08:386808-387128","CM026389.1",85.714,119,12,2,201,315,7900419,7900536,1.53e-25,121
"1623","PGEN_.00g169040::Scaffold_08:1638623-1638943","CM026389.1",85.714,119,12,2,5,119,7900536,7900419,1.53e-25,121
"1624","PGEN_.00g169090::Scaffold_08:1732528-1761417","CM026390.1",78.233,1098,129,44,8457,9507,58003366,58004400,1.23e-168,603
"1625","PGEN_.00g169370::Scaffold_08:2481298-2493083","CM026395.1",87.591,548,40,6,6403,6935,54076697,54076163,2.99e-171,610
"1626","PGEN_.00g169460::Scaffold_08:2620452-2648284","CM026403.1",85.849,106,15,0,3282,3387,21152762,21152657,2.43e-21,113
"1627","PGEN_.00g169480::Scaffold_08:2675353-2699052","CM026388.1",78.01,191,32,10,22182,22367,38027909,38028094,7.44e-21,111
