"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"808","PGEN_.00g166220::Scaffold_07:37126246-37137693","OX365955.1",86.325,117,16,0,7493,7609,27460171,27460287,2.15e-26,128
"809","PGEN_.00g166490::Scaffold_07:37730941-37732485","OX365955.1",83.033,1444,239,6,25,1465,17929457,17928017,0,1304
"810","PGEN_.00g166540::Scaffold_07:37922111-37948121","OX365946.1",77.992,259,42,15,1399,1648,54211122,54210870,3.76e-32,148
"811","PGEN_.00g166570::Scaffold_07:38015835-38071078","OX365944.1",80.822,146,26,2,29973,30117,3770781,3770925,2.91e-21,113
"812","PGEN_.00g166580::Scaffold_07:38107110-38148800","OX365952.1",77.665,197,37,6,5971,6166,34610248,34610058,2.2e-21,113
"813","PGEN_.00g166600::Scaffold_07:38225083-38300800","OX365958.1",86.111,108,15,0,35100,35207,39350502,39350395,3.09e-22,117
"814","PGEN_.00g166830::Scaffold_07:38849648-38899833","OX365945.1",82.313,294,34,10,42423,42711,16417548,16417828,4.19e-59,239
"815","PGEN_.00g166930::Scaffold_07:39388645-39503142","OX365944.1",82.394,142,23,2,99558,99698,3770921,3770781,1e-23,122
"816","PGEN_.00g167040::Scaffold_07:39607318-39612904","OX365944.1",81.119,143,27,0,1830,1972,61163063,61163205,8.15e-23,115
"817","PGEN_.00g167350::Scaffold_07:40128322-40151289","OX365954.1",77.551,196,38,4,17410,17602,31501718,31501910,1.21e-21,113
"818","PGEN_.00g167640::Scaffold_07:40850718-40855852","OX365955.1",86.058,208,28,1,3934,4140,45046379,45046172,4.29e-55,222
"819","PGEN_.00g168160::Scaffold_07:42586823-42597298","OX365955.1",92.308,91,5,2,6160,6249,32320096,32320007,1.97e-26,128
"820","PGEN_.00g168460::Scaffold_08:103082-125488","OX365957.1",69.295,1687,444,59,12290,13949,8210086,8211725,4.13e-41,178
"821","PGEN_.00g168690::Scaffold_08:684089-702237","OX365949.1",92.857,84,6,0,18065,18148,33861714,33861631,1.59e-24,122
"822","PGEN_.00g168910::Scaffold_08:1329538-1347344","OX365949.1",92.771,83,6,0,1,83,33861632,33861714,5.61e-24,121
"823","PGEN_.00g169140::Scaffold_08:1895737-1977111","OX365957.1",69.395,1686,441,57,8379,10035,8211725,8210086,8.97e-43,185
"824","PGEN_.00g169590::Scaffold_08:2954405-2983674","OX365949.1",76.894,264,57,4,7989,8250,9847451,9847190,1.52e-31,147
"825","PGEN_.00g169610::Scaffold_08:3119271-3141743","OX365962.1",91.111,90,8,0,1720,1809,17405620,17405531,1.97e-24,122
"826","PGEN_.00g169690::Scaffold_08:3247985-3253297","OX365948.1",83.971,418,58,3,3918,4326,5751804,5752221,3.2e-106,392
"827","PGEN_.00g170360::Scaffold_08:5895822-5923008","OX365957.1",74.648,284,58,11,7701,7974,15102926,15103205,1.43e-21,113
"828","PGEN_.00g170520::Scaffold_08:6383033-6398531","OX365944.1",81.379,145,27,0,12575,12719,3770925,3770781,1.75e-23,119
"829","PGEN_.00g170870::Scaffold_08:7145219-7156062","OX365949.1",77.358,318,56,11,8162,8475,42210032,42209727,2.58e-40,174
"830","PGEN_.00g170910::Scaffold_08:7349976-7384544","OX365957.1",81.081,148,23,5,13651,13795,9407763,9407908,1.82e-21,113
"831","PGEN_.00g170920::Scaffold_08:7407420-7484228","OX365949.1",82.738,168,28,1,37988,38155,42035218,42035052,1.11e-31,148
"832","PGEN_.00g171340::Scaffold_08:8392053-8447234","OX365946.1",73.536,461,96,25,45228,45676,45817727,45817281,6.17e-33,152
"833","PGEN_.00g171630::Scaffold_08:9134530-9234155","OX365945.1",89.147,129,11,3,69473,69599,890683,890556,2.39e-34,158
"834","PGEN_.00g171960::Scaffold_08:10461514-10524640","OX365949.1",77.31,1093,215,23,59655,60729,23966634,23967711,7.49e-172,614
"835","PGEN_.00g172180::Scaffold_08:11165500-11177551","OX365945.1",80.645,155,22,8,4384,4536,29997986,29997838,6.34e-22,113
"836","PGEN_.00g172610::Scaffold_08:12289074-12304519","OX365957.1",95.146,103,4,1,8120,8221,18812693,18812591,2.86e-36,161
"837","PGEN_.00g172620::Scaffold_08:12325839-12347296","OX365957.1",91.429,105,5,4,6332,6433,18812693,18812590,5.19e-30,141
"838","PGEN_.00g172650::Scaffold_08:12546921-12578252","OX365947.1",76.141,482,86,15,10274,10729,40820798,40821276,2.03e-55,226
"839","PGEN_.00g172690::Scaffold_08:12608436-12632909","OX365961.1",84,125,19,1,11493,11616,11059197,11059073,2.77e-23,119
"840","PGEN_.00g173320::Scaffold_08:14474571-14477818","OX365955.1",76.968,343,57,20,1169,1499,2770993,2771325,2.14e-41,176
"841","PGEN_.00g173410::Scaffold_08:14806836-14855137","OX365950.1",78.155,206,34,10,44251,44451,32051514,32051315,1.52e-23,121
"842","PGEN_.00g173600::Scaffold_08:15485900-15493565","OX365947.1",73.817,317,67,14,2012,2319,45311449,45311758,1.45e-21,111
"843","PGEN_.00g173630::Scaffold_08:15559120-15582700","OX365960.1",86.792,106,11,3,8849,8954,25944008,25943906,3.46e-22,115
"844","PGEN_.00g173890::Scaffold_08:16073705-16083764","OX365944.1",79.213,356,63,9,6146,6496,37939925,37940274,3.01e-59,237
"845","PGEN_.00g174090::Scaffold_08:16829014-16871286","OX365949.1",84.173,139,22,0,9304,9442,29667885,29668023,4.76e-28,135
"846","PGEN_.00g174720::Scaffold_08:18094090-18122881","OX365949.1",83.077,130,19,3,16098,16227,48239295,48239169,4.22e-22,115
"847","PGEN_.00g174790::Scaffold_08:18293506-18313906","OX365955.1",76.408,284,50,14,3109,3381,35699120,35698843,6.38e-29,137
"848","PGEN_.00g174950::Scaffold_08:18723338-18728031","OX365953.1",84.375,128,18,2,836,962,35389160,35389286,1.14e-25,124
"849","PGEN_.00g175170::Scaffold_08:19336185-19340524","OX365952.1",77.519,516,107,8,341,850,47713400,47712888,4.52e-79,302
"850","PGEN_.00g175190::Scaffold_08:19372332-19386861","OX365949.1",90.598,117,11,0,11851,11967,26057778,26057894,1.25e-34,156
"851","PGEN_.00g175200::Scaffold_08:19394687-19401674","OX365949.1",76.433,314,54,19,3011,3313,34499951,34499647,7.78e-34,152
"852","PGEN_.00g175740::Scaffold_08:20702382-20727958","OX365949.1",82.716,162,28,0,19686,19847,34395411,34395250,4.78e-31,145
"853","PGEN_.00g175800::Scaffold_08:20872019-20931633","OX365955.1",81.176,170,22,9,851,1013,2119988,2119822,1.12e-25,128
"854","PGEN_.00g175840::Scaffold_08:20976152-20993345","OX365946.1",83.471,121,18,2,10345,10464,52534132,52534013,3.26e-21,111
"855","PGEN_.00g175860::Scaffold_08:21016583-21046264","OX365949.1",84.496,129,20,0,7956,8084,6468513,6468641,5.59e-26,128
"856","PGEN_.00g175870::Scaffold_08:21102935-21112239","OX365953.1",79.452,365,63,9,1206,1566,489715,490071,1.29e-62,248
"857","PGEN_.00g176060::Scaffold_08:21722520-21753127","OX365949.1",84.211,247,39,0,14644,14890,43698064,43698310,7.1e-60,241
"858","PGEN_.00g176100::Scaffold_08:21803143-21834009","OX365949.1",84.211,247,39,0,15977,16223,43698310,43698064,7.16e-60,241
"859","PGEN_.00g176340::Scaffold_08:22444910-22455006","OX365953.1",79.586,338,57,9,7752,8085,490071,489742,1.41e-57,231
"860","PGEN_.00g176350::Scaffold_08:22512254-22542676","OX365949.1",84.496,129,20,0,22338,22466,6468641,6468513,5.73e-26,128
"861","PGEN_.00g176650::Scaffold_08:23530984-23552083","OX365944.1",79.518,249,41,7,17468,17715,52263975,52263736,2.34e-38,169
"862","PGEN_.00g177320::Scaffold_08:25279230-25288598","OX365949.1",81.818,143,24,2,4667,4808,22162049,22161908,1.06e-23,119
"863","PGEN_.00g177560::Scaffold_08:25872963-25889020","OX365949.1",84.167,120,19,0,11039,11158,39274509,39274628,6.54e-23,117
"864","PGEN_.00g177570::Scaffold_08:25903774-25985208","OX365949.1",89.041,146,16,0,6059,6204,39304245,39304390,1.16e-41,182
"865","PGEN_.00g177640::Scaffold_08:26252036-26256533","OX365955.1",75.578,303,60,12,1943,2238,3320358,3320063,1.4e-29,137
"866","PGEN_.00g177740::Scaffold_08:26515927-26619749","OX365949.1",78.125,736,135,19,34,762,48820384,48819668,1.71e-120,444
"867","PGEN_.00g177790::Scaffold_08:26756314-26775189","OX365945.1",84.756,164,25,0,11951,12114,5077251,5077088,2.71e-37,165
"868","PGEN_.00g177830::Scaffold_08:26799727-26820278","OX365950.1",88.462,104,10,1,11943,12046,23738510,23738409,5e-25,124
"869","PGEN_.00g177930::Scaffold_08:27021843-27051983","OX365948.1",81.679,393,55,4,12282,12669,5752195,5751815,5.25e-81,311
"870","PGEN_.00g178010::Scaffold_08:27207400-27215521","OX365957.1",94.574,940,51,0,4044,4983,16936476,16937415,0,1454
"871","PGEN_.00g178020::Scaffold_08:27225371-27260227","OX365955.1",85.03,167,17,8,12264,12426,2119826,2119988,1.8e-36,163
"872","PGEN_.00g178340::Scaffold_08:28065415-28163181","OX365949.1",83.333,210,33,2,64257,64465,44747552,44747760,6.44e-45,193
"873","PGEN_.00g178880::Scaffold_08:29023060-29029510","OX365945.1",80.328,183,20,8,3602,3783,890486,890653,1.57e-25,124
"874","PGEN_.00g179020::Scaffold_08:29477517-29516042","OX365949.1",78.176,307,55,12,34806,35105,7688176,7687875,4.25e-43,185
"875","PGEN_.00g179220::Scaffold_08:30076533-30076964","OX365949.1",82.043,323,58,0,105,427,23503461,23503139,2.56e-72,276
"876","PGEN_.00g179560::Scaffold_08:30772088-30796826","OX365949.1",89.691,97,9,1,3195,3291,43137447,43137542,2.17e-24,122
"877","PGEN_.00g179570::Scaffold_08:30827429-30866104","OX365949.1",86.087,115,16,0,4124,4238,52264501,52264387,9.42e-25,124
"878","PGEN_.00g179860::Scaffold_08:31796206-31808082","OX365949.1",82.353,221,32,5,1885,2102,45876042,45875826,1.31e-43,185
"879","PGEN_.00g180280::Scaffold_08:32536302-32563221","OX365949.1",85.185,108,16,0,15815,15922,44269211,44269104,5.1e-21,111
"880","PGEN_.00g180300::Scaffold_08:32581575-32584906","OX365955.1",86.486,111,13,2,1031,1141,46049819,46049711,1.04e-24,121
"881","PGEN_.00g180490::Scaffold_08:33119113-33124619","OX365958.1",81.646,158,20,7,2998,3153,329309,329159,4.8e-25,122
"882","PGEN_.00g180810::Scaffold_08:33796117-33797024","OX365959.1",81.298,262,48,1,1,262,9382047,9382307,1.6e-52,211
"883","PGEN_.00g181080::Scaffold_08:34725424-34747061","OX365949.1",87.2,125,15,1,9744,9868,2301565,2301688,5.23e-30,141
"884","PGEN_.00g181160::Scaffold_08:34832861-34838217","OX365949.1",79.137,278,52,5,72,346,45264679,45264405,1.63e-44,187
"885","PGEN_.00g181370::Scaffold_08:35316336-35317475","OX365949.1",75.656,1105,259,8,1,1100,11000092,11001191,6.31e-152,542
"886","PGEN_.00g181620::Scaffold_08:35949445-35977775","OX365945.1",80.297,269,39,6,4915,5181,5077296,5077040,6.71e-45,191
"887","PGEN_.00g181670::Scaffold_08:36140478-36146431","OX365960.1",78.531,177,31,7,2146,2318,26993184,26993357,4.04e-21,110
"888","PGEN_.00g181760::Scaffold_08:36489748-36504137","OX365950.1",79.73,222,31,14,2800,3014,32051514,32051300,2.08e-32,148
"889","PGEN_.00g182240::Scaffold_08:37487139-37496781","OX365960.1",87.156,109,11,3,7646,7754,25944008,25943903,3.03e-24,121
"890","PGEN_.00g182300::Scaffold_08:37612811-37630855","OX365949.1",82.16,213,34,4,1,211,10500492,10500282,9.24e-42,180
"891","PGEN_.00g182410::Scaffold_08:37928468-37946545","OX365949.1",82.243,214,34,4,17866,18077,10500282,10500493,2.57e-42,182
"892","PGEN_.00g183080::Scaffold_08:39626761-39688239","OX365953.1",84.127,126,18,2,21733,21856,35389482,35389357,1.94e-23,121
"893","PGEN_.00g183200::Scaffold_08:39803988-39813787","OX365949.1",81.111,270,51,0,3898,4167,26769893,26769624,3.82e-53,217
"894","PGEN_.00g183370::Scaffold_08:40214292-40219336","CAMXUH010000001.1",83.077,130,18,4,4391,4518,27695,27568,7.36e-23,115
"895","PGEN_.00g183530::Scaffold_08:40783620-40802463","OX365949.1",86.614,127,17,0,15895,16021,1601598,1601724,4.55e-30,141
"896","PGEN_.00g183540::Scaffold_08:40813325-40830218","OX365944.1",75.676,259,45,13,14385,14635,27489117,27488869,8.9e-22,113
"897","PGEN_.00g184060::Scaffold_08:42236168-42330241","OX365951.1",78.486,251,37,9,5478,5715,23154459,23154705,1.36e-31,148
"898","PGEN_.00g184070::Scaffold_08:42349340-42414819","OX365949.1",81.884,138,25,0,61044,61181,26354079,26353942,2.67e-22,117
"899","PGEN_.00g184240::Scaffold_08:42866986-42879494","OX365949.1",79.496,278,57,0,8396,8673,22004105,22003828,1.77e-47,198
"900","PGEN_.00g184340::Scaffold_08:43035396-43050787","OX365949.1",82.716,162,26,2,7175,7335,4775816,4775976,1.03e-30,143
"901","PGEN_.00g185180::Scaffold_08:45106278-45108371","OX365949.1",90.179,112,11,0,6,117,18010227,18010338,1.07e-32,147
"902","PGEN_.00g185810::Scaffold_08:46716052-46731529","OX365946.1",92.593,81,4,2,3542,3622,11124303,11124225,2.27e-22,115
"903","PGEN_.00g185910::Scaffold_08:46894005-46918388","OX365949.1",83.007,153,24,2,1939,2089,9230443,9230595,7.63e-29,137
"904","PGEN_.00g186060::Scaffold_08:47210194-47243257","OX365949.1",76.95,282,53,10,1935,2210,44954038,44954313,1.33e-32,150
"905","PGEN_.00g186120::Scaffold_08:47374480-47398001","OX365955.1",83.378,373,55,5,14412,14784,44124971,44124606,1.88e-89,339
"906","PGEN_.00g186130::Scaffold_08:47406980-47448457","OX365949.1",81.034,174,33,0,1,174,47971914,47972087,3.61e-29,139
"907","PGEN_.00g186170::Scaffold_08:47597455-47626960","OX365949.1",80.214,187,23,11,13421,13599,21712568,21712388,5.56e-26,128
"908","PGEN_.00g186210::Scaffold_08:47677958-47711315","OX365949.1",85.714,154,22,0,28366,28519,52396353,52396506,1.72e-36,163
"909","PGEN_.00g186340::Scaffold_08:48023289-48087407","OX365955.1",92.135,89,7,0,62925,63013,35213001,35213089,4.34e-25,126
"910","PGEN_.00g186350::Scaffold_08:48095514-48125139","OX365947.1",76.808,401,74,15,4642,5036,11051235,11050848,6.97e-50,207
"911","PGEN_.00g186450::Scaffold_08:48469912-48483717","OX365957.1",78.44,436,76,13,2440,2859,6135416,6135849,1.47e-68,268
"912","PGEN_.00g186780::Scaffold_08:49395751-49426782","OX365945.1",80.351,285,41,10,28857,29137,16417827,16417554,3.39e-48,202
"913","PGEN_.00g187010::Scaffold_08:50174504-50222854","OX365955.1",89.888,89,8,1,3167,3254,35213001,35213089,2.55e-21,113
"914","PGEN_.00g187100::Scaffold_08:50495365-50507659","OX365949.1",76.333,300,69,2,4267,4566,17203457,17203754,8.2e-36,159
"915","PGEN_.00g187240::Scaffold_08:51088148-51137965","OX365945.1",86.243,189,12,9,6416,6597,38875346,38875165,3.28e-45,193
"916","PGEN_.00g187310::Scaffold_08:51301230-51308073","OX365949.1",76.442,416,90,7,58,469,46365502,46365091,7.41e-54,219
"917","PGEN_.00g187630::Scaffold_08:52293780-52311948","OX365945.1",79.918,244,29,10,6906,7146,36825143,36824917,3.37e-36,161
"918","PGEN_.00g187750::Scaffold_08:52678187-52699378","OX365960.1",75.368,272,50,13,8622,8883,27316501,27316765,3.11e-22,115
"919","PGEN_.00g188250::Scaffold_08:53817648-53906668","OX365949.1",78.738,2013,384,39,49006,51002,51683189,51685173,0,1306
"920","PGEN_.00g188300::Scaffold_08:54147408-54157264","OX365949.1",84.967,153,23,0,5070,5222,38921384,38921232,8.5e-35,156
"921","PGEN_.00g188370::Scaffold_08:54288181-54312808","OX365949.1",82.432,444,69,9,10283,10722,38818031,38818469,1.16e-101,379
"922","PGEN_.00g188760::Scaffold_08:55756507-55817116","OX365950.1",86.364,110,8,6,37601,37705,4253499,4253392,3.2e-21,113
"923","PGEN_.00g188830::Scaffold_08:55965896-55996811","OX365949.1",84.328,134,21,0,3135,3268,47146228,47146361,4.5e-27,132
"924","PGEN_.00g189170::Scaffold_08:56687870-56691096","OX365949.1",79.026,267,54,2,2165,2430,41190617,41190882,4.56e-43,182
"925","PGEN_.00g189390::Scaffold_08:57107056-57121601","OX365947.1",83.696,184,20,10,6901,7078,9209553,9209732,2.09e-37,165
"926","PGEN_.00g189400::Scaffold_08:57123186-57135963","OX365957.1",80,185,30,7,6641,6821,16073503,16073684,6.68e-27,130
"927","PGEN_.00g189670::Scaffold_08:57958333-57980657","OX365960.1",96.552,87,2,1,4006,4091,14729536,14729622,1.5e-30,143
"928","PGEN_.00g190180::Scaffold_08:58827967-58845774","OX365949.1",86.184,152,19,2,1825,1976,9890806,9890955,9.19e-37,163
"929","PGEN_.00g190340::Scaffold_08:59259342-59280061","OX365956.1",79.602,402,69,13,8384,8777,3237873,3237477,1.32e-70,276
"930","PGEN_.00g190350::Scaffold_08:59321145-59350218","OX365947.1",77.869,366,55,15,19439,19788,11033818,11033463,8.84e-49,204
"931","PGEN_.00g190600::Scaffold_08:60301069-60324362","OX365952.1",88.189,127,7,6,7471,7592,14463569,14463692,4.35e-31,145
"932","PGEN_.00g190620::Scaffold_08:60332251-60337950","OX365951.1",93.694,111,7,0,457,567,597836,597946,2.26e-38,167
"933","PGEN_.00g190840::Scaffold_08:60723244-60740065","OX365949.1",87.755,98,12,0,9949,10046,34507796,34507699,2.46e-22,115
"934","PGEN_.00g190960::Scaffold_08:60901571-60916192","OX365949.1",87.755,98,12,0,4957,5054,34507699,34507796,2.14e-22,115
"935","PGEN_.00g191490::Scaffold_09:1312201-1319870","OX365951.1",81.643,207,30,7,7467,7669,4559366,4559568,1.1e-37,165
"936","PGEN_.00g191680::Scaffold_09:1588970-1650442","OX365951.1",87.179,117,15,0,4921,5037,5905027,5904911,2.49e-27,134
"937","PGEN_.00g192260::Scaffold_09:2820643-2934300","OX365951.1",73.455,712,170,15,67341,68043,30386637,30387338,4.38e-62,250
"938","PGEN_.00g192440::Scaffold_09:3314008-3352505","OX365949.1",75.272,368,74,15,19224,19579,47188244,47187882,2.57e-35,159
"939","PGEN_.00g192550::Scaffold_09:3745338-3759362","OX365951.1",80.537,149,29,0,6053,6201,49891949,49892097,2.05e-22,115
"940","PGEN_.00g192860::Scaffold_09:4356462-4364977","OX365951.1",77.4,500,87,19,288,772,52493246,52492758,1.94e-70,274
"941","PGEN_.00g193870::Scaffold_09:7755694-7813895","OX365951.1",89.381,113,12,0,58089,58201,20094104,20093992,3.92e-30,143
"942","PGEN_.00g193930::Scaffold_09:7929167-7975584","OX365944.1",79.592,245,42,6,7239,7477,52263985,52263743,5.15e-38,169
"943","PGEN_.00g194100::Scaffold_09:8512521-8525755","OX365947.1",73.6,375,73,21,12680,13042,45311496,45311856,4.16e-24,121
"944","PGEN_.00g194390::Scaffold_09:9417719-9483336","OX365946.1",78.509,228,16,29,41380,41605,11124393,11124197,7.44e-23,119
"945","PGEN_.00g195010::Scaffold_09:11026716-11100521","OX365958.1",75.862,290,48,18,37042,37320,13600034,13599756,1.39e-25,128
"946","PGEN_.00g195210::Scaffold_09:11797379-11849879","OX365948.1",89.13,92,10,0,33530,33621,39420199,39420108,7.7e-22,115
"947","PGEN_.00g195280::Scaffold_09:12033895-12044152","OX365951.1",82.772,267,43,3,7954,8219,16080662,16080926,1.1e-58,235
"948","PGEN_.00g196010::Scaffold_09:14152918-14162143","OX365951.1",82.772,267,43,3,844,1109,16080926,16080662,9.93e-59,235
"949","PGEN_.00g196070::Scaffold_09:14348295-14409122","OX365948.1",89.13,92,10,0,18595,18686,39420108,39420199,8.92e-22,115
"950","PGEN_.00g196590::Scaffold_09:15727262-15751881","OX365951.1",86.897,145,18,1,19957,20100,45932428,45932572,4.57e-36,161
"951","PGEN_.00g196820::Scaffold_09:16163120-16203131","OX365944.1",87.5,104,12,1,30238,30340,1480767,1480664,4.54e-23,119
"952","PGEN_.00g197540::Scaffold_09:18737557-18752780","OX365962.1",98.864,88,1,0,11026,11113,20433308,20433221,3.65e-35,158
"953","PGEN_.00g198110::Scaffold_09:20543862-20553822","OX365955.1",77.612,201,39,6,6455,6652,39995496,39995693,4.05e-23,117
"954","PGEN_.00g198260::Scaffold_09:20903493-20930412","OX365947.1",87,100,11,1,26465,26564,51321794,51321891,5.1e-21,111
"955","PGEN_.00g198270::Scaffold_09:21061957-21086204","OX365945.1",85,160,16,6,3290,3441,5077034,5077193,2.09e-34,156
"956","PGEN_.00g198340::Scaffold_09:21208179-21237163","OX365946.1",84.677,124,15,4,25025,25148,38873031,38872912,9.13e-24,121
"957","PGEN_.00g198360::Scaffold_09:21272186-21317627","OX365951.1",85.235,149,21,1,13961,14109,29770056,29770203,5.08e-33,152
"958","PGEN_.00g198380::Scaffold_09:21329318-21342924","OX365958.1",80.645,186,29,7,2410,2589,2976431,2976615,4.25e-29,137
"959","PGEN_.00g198420::Scaffold_09:21503317-21534216","OX365948.1",83.382,343,47,4,23239,23572,49517411,49517070,1.94e-80,309
"960","PGEN_.00g198870::Scaffold_09:23274509-23313511","OX365944.1",84.328,134,20,1,16677,16809,52266025,52265892,2.04e-26,130
"961","PGEN_.00g198960::Scaffold_09:23592047-23612219","OX365955.1",85.366,164,16,8,11557,11717,2119985,2119827,1.04e-36,163
"962","PGEN_.00g199200::Scaffold_09:24341954-24343106","OX365959.1",84.483,116,13,4,306,419,39638713,39638601,7.67e-22,110
"963","PGEN_.00g199630::Scaffold_09:25024593-25049699","OX365957.1",79.058,616,116,8,11093,11698,31031289,31031901,4.19e-111,411
"964","PGEN_.00g199640::Scaffold_09:25074931-25113661","OX365951.1",80.4,250,49,0,5716,5965,51337162,51336913,9.17e-45,191
"965","PGEN_.00g199720::Scaffold_09:25324233-25377874","OX365951.1",75.521,384,76,15,37313,37687,13500763,13500389,4.6e-39,172
"966","PGEN_.00g199730::Scaffold_09:25411842-25451648","OX365951.1",79.193,322,52,15,17864,18178,13559601,13559914,2.6e-50,209
"967","PGEN_.00g200080::Scaffold_09:26621567-26628217","OX365951.1",82.587,201,35,0,6249,6449,50073087,50073287,1.22e-41,178
"968","PGEN_.00g200180::Scaffold_09:26850656-26916113","OX365945.1",87.5,104,11,2,50917,51019,21945791,21945689,7.42e-23,119
"969","PGEN_.00g200250::Scaffold_09:27220204-27222026","OX365951.1",80.273,512,97,4,267,776,49692355,49691846,6.53e-104,383
"970","PGEN_.00g200480::Scaffold_09:28087159-28155909","OX365951.1",81.319,273,45,6,23840,24108,49553727,49553997,2.69e-52,217
"971","PGEN_.00g200910::Scaffold_09:29531263-29547119","OX365950.1",78.995,219,37,8,9677,9890,32051300,32051514,3.83e-30,141
"972","PGEN_.00g200960::Scaffold_09:29694645-29720143","OX365951.1",84.615,156,24,0,8902,9057,36182635,36182790,2.2e-34,156
"973","PGEN_.00g201040::Scaffold_09:30171536-30187331","OX365948.1",79.646,339,50,9,10514,10843,49517424,49517096,1.02e-55,226
"974","PGEN_.00g201230::Scaffold_09:30639467-30700784","OX365957.1",78.495,186,32,8,10386,10566,16073684,16073502,8.99e-22,115
"975","PGEN_.00g201430::Scaffold_09:31258428-31271362","OX365962.1",94.805,77,4,0,10179,10255,6343217,6343141,4.07e-24,121
"976","PGEN_.00g201490::Scaffold_09:31444784-31517471","OX365953.1",78.489,609,126,5,18,624,23663408,23664013,1.22e-105,394
"977","PGEN_.00g201710::Scaffold_09:31920515-31926998","OX365947.1",77.689,251,37,16,1517,1758,11032669,11032429,7.27e-29,135
"978","PGEN_.00g202340::Scaffold_09:33241918-33252092","OX365951.1",85.756,344,46,3,8617,8959,23302279,23301938,1.73e-96,361
"979","PGEN_.00g202830::Scaffold_09:34649802-34666856","OX365959.1",75.168,298,65,9,11654,11947,23744828,23745120,2.48e-27,132
"980","PGEN_.00g203060::Scaffold_09:35477972-35525136","OX365957.1",79.016,305,53,7,12545,12847,8342983,8343278,6.68e-47,198
"981","PGEN_.00g203220::Scaffold_09:35868546-35880745","OX365960.1",87.736,106,10,3,3602,3707,25944008,25943906,3.84e-24,121
"982","PGEN_.00g203280::Scaffold_09:35977769-36019180","OX365947.1",89.13,92,10,0,18566,18657,21323290,21323199,6.07e-22,115
"983","PGEN_.00g203870::Scaffold_09:37237668-37313129","OX365950.1",79.091,220,36,10,37613,37827,32051514,32051300,5.08e-30,143
"984","PGEN_.00g203890::Scaffold_09:37352762-37411836","OX365948.1",75.087,289,57,11,1772,2052,24525533,24525252,1.86e-23,121
"985","PGEN_.00g204020::Scaffold_09:37789127-37826203","OX365947.1",77.57,214,37,10,4155,4360,5676787,5676997,4.2e-23,119
"986","PGEN_.00g204080::Scaffold_09:38059184-38087669","OX365946.1",76.667,300,52,14,23537,23828,45817570,45817281,1.14e-32,150
"987","PGEN_.00g204100::Scaffold_09:38126164-38134407","OX365956.1",87.829,797,97,0,1297,2093,17369153,17368357,0,935
"988","PGEN_.00g204150::Scaffold_09:38177160-38271248","OX365961.1",77.727,220,44,5,38610,38828,18443913,18443698,4.93e-26,130
"989","PGEN_.00g204850::Scaffold_10:994136-1030885","OX365955.1",83.125,160,25,2,28229,28387,25202939,25203097,6.87e-31,145
"990","PGEN_.00g205400::Scaffold_10:2690840-2720213","OX365955.1",88.71,124,13,1,20809,20931,2771658,2771535,1.18e-32,150
"991","PGEN_.00g205720::Scaffold_10:4037887-4080979","OX365960.1",84.615,117,14,4,35669,35785,25944008,25943896,2.27e-21,113
"992","PGEN_.00g205750::Scaffold_10:4111154-4135596","OX365954.1",79.082,196,39,2,16169,16363,3465854,3466048,9.89e-28,134
"993","PGEN_.00g205900::Scaffold_10:4555031-4585092","OX365944.1",78.804,184,32,7,3784,3962,13889320,13889139,1.23e-22,117
"994","PGEN_.00g206060::Scaffold_10:4999211-5015897","OX365945.1",80.255,314,47,8,10599,10908,16417850,16417548,1.4e-54,222
"995","PGEN_.00g206070::Scaffold_10:5018932-5026803","OX365954.1",75.565,2214,457,63,5685,7871,45679432,45681588,0,1014
"996","PGEN_.00g206420::Scaffold_10:6477884-6484172","OX365955.1",80.791,177,22,12,2170,2340,20525804,20525974,1.18e-26,128
"997","PGEN_.00g206570::Scaffold_10:6713250-6758807","OX365954.1",86.842,152,17,2,26078,26229,10273883,10274031,1.82e-37,167
"998","PGEN_.00g206610::Scaffold_10:6855784-6880548","OX365954.1",73.864,352,63,18,9163,9504,31501910,31501578,1.31e-21,113
"999","PGEN_.00g206840::Scaffold_10:7804938-7859954","OX365954.1",76.844,881,189,12,561,1429,18723887,18724764,1.92e-132,483
"1000","PGEN_.00g206880::Scaffold_10:7960975-7982243","OX365954.1",88.652,141,16,0,1817,1957,42914028,42913888,1.82e-39,172
"1001","PGEN_.00g207000::Scaffold_10:8294685-8369477","OX365954.1",85.6,125,16,2,53089,53212,29064190,29064313,3.92e-26,130
"1002","PGEN_.00g207160::Scaffold_10:8578027-8621737","OX365945.1",80.488,164,23,8,27596,27758,29997976,29997821,1.78e-22,117
"1003","PGEN_.00g207390::Scaffold_10:8982552-8987188","OX365953.1",85.629,167,16,8,4157,4319,39198803,39198965,5.11e-39,169
"1004","PGEN_.00g207680::Scaffold_10:9555364-9586773","OX365944.1",81.379,145,27,0,9272,9416,3770781,3770925,3.56e-23,119
"1005","PGEN_.00g207860::Scaffold_10:10005654-10011326","OX365949.1",73.285,685,144,36,678,1341,21724152,21723486,7.93e-53,215
"1006","PGEN_.00g207910::Scaffold_10:10042133-10115253","OX365954.1",78.977,352,58,15,379,722,2118620,2118963,4.75e-55,226
"1007","PGEN_.00g208330::Scaffold_10:10897229-10946372","OX365954.1",85.443,158,23,0,25681,25838,44436680,44436837,7.06e-37,165
