"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"402","PGEN_.00g145340::Scaffold_06:41839817-41890630","CM046297.1",86.667,105,11,3,30329,30432,35318573,35318471,2.82e-21,113
"403","PGEN_.00g145560::Scaffold_06:42477877-42504799","CM046305.1",93.023,86,6,0,2232,2317,22494370,22494285,1.92e-25,126
"404","PGEN_.00g145960::Scaffold_06:43319408-43356597","CM046305.1",76.436,679,146,13,3409,4080,7488114,7488785,3.1e-94,355
"405","PGEN_.00g146040::Scaffold_06:43537840-43561705","CM046305.1",88.596,114,13,0,21153,21266,7709692,7709805,2.18e-29,139
"406","PGEN_.00g146140::Scaffold_06:43976302-44008087","CM046305.1",87.248,149,18,1,8037,8184,45738715,45738567,3.71e-38,169
"407","PGEN_.00g146450::Scaffold_06:44766450-44824941","CM046306.1",92.593,81,6,0,49877,49957,32873306,32873226,2.51e-22,117
"408","PGEN_.00g147510::Scaffold_06:47717680-47728938","CM046305.1",73.284,1209,279,39,10014,11203,4453013,4454196,3.3e-109,403
"409","PGEN_.00g147850::Scaffold_06:48781202-48814475","CM046305.1",86.486,111,15,0,22776,22886,3063608,3063498,3.06e-24,122
"410","PGEN_.00g148830::Scaffold_06:51503247-51507557","CM046311.1",82.639,144,14,9,927,1070,17824086,17823954,1.83e-23,117
"411","PGEN_.00g149140::Scaffold_06:52263958-52278285","CM046305.1",85.99,207,17,8,9280,9474,12218043,12217837,2.73e-51,211
"412","PGEN_.00g149190::Scaffold_06:52367971-52381693","CM046305.1",84.536,194,30,0,5609,5802,12172386,12172193,9.48e-46,193
"413","PGEN_.00g150010::Scaffold_06:54121212-54139374","CM046298.1",72.916,1787,395,55,2977,4722,400664,402402,5.03e-149,536
"414","PGEN_.00g150440::Scaffold_06:55514168-55584707","CM046305.1",83.525,261,42,1,33772,34032,825770,825511,4.78e-60,243
"415","PGEN_.00g150480::Scaffold_06:55708332-55744074","CM046305.1",86.957,115,13,2,25,138,25785481,25785594,7.07e-26,128
"416","PGEN_.00g150750::Scaffold_06:56418975-56438422","CM046305.1",83.815,173,28,0,18793,18965,3128963,3128791,2.93e-37,165
"417","PGEN_.00g151020::Scaffold_06:57014459-57030039","CM046309.1",71.108,1246,325,31,2057,3285,27970440,27971667,3.74e-70,274
"418","PGEN_.00g151360::Scaffold_06:57783330-57868391","CM046305.1",85.315,143,17,3,65683,65823,42844986,42844846,1.67e-30,145
"419","PGEN_.00g152190::Scaffold_06:59812493-59849607","CM046302.1",96.279,215,4,3,23255,23469,40094764,40094554,1.44e-92,350
"420","PGEN_.00g152710::Scaffold_06:61471377-61546162","CM046305.1",77.696,677,143,7,20319,20990,13306174,13306847,1.7e-109,407
"421","PGEN_.00g152970::Scaffold_07:563395-613824","CM046304.1",86.897,290,32,6,9149,9436,26203195,26203480,1.53e-83,320
"422","PGEN_.00g153140::Scaffold_07:1037155-1079880","CM046304.1",86.897,290,32,6,42047,42334,26203480,26203195,1.3e-83,320
"423","PGEN_.00g153440::Scaffold_07:1957825-2067352","CM046304.1",80.87,230,42,2,22733,22961,26523111,26523339,5.9e-41,180
"424","PGEN_.00g153480::Scaffold_07:2147612-2173400","CM046304.1",81.529,157,28,1,14771,14926,27435046,27434890,5.1e-26,128
"425","PGEN_.00g153580::Scaffold_07:2326054-2404467","CM046304.1",96.842,95,2,1,1539,1632,27262983,27262889,1.98e-34,158
"426","PGEN_.00g153630::Scaffold_07:2623604-2643343","CM046304.1",91.473,129,11,0,18264,18392,25940731,25940859,3.82e-41,178
"427","PGEN_.00g154020::Scaffold_07:3304719-3318912","CM046304.1",89.189,111,12,0,2228,2338,400999,400889,1.3e-29,139
"428","PGEN_.00g154880::Scaffold_07:5422664-5452265","CM046304.1",87.805,123,13,2,27689,27810,42917255,42917376,2.09e-30,143
"429","PGEN_.00g154900::Scaffold_07:5474602-5536860","CM046304.1",83.069,189,27,2,7225,7409,6493087,6493274,2.61e-37,167
"430","PGEN_.00g155140::Scaffold_07:6517405-6578143","CM046304.1",79.787,188,36,2,5731,5917,36295100,36295286,7.18e-28,135
"431","PGEN_.00g155960::Scaffold_07:8909899-8959878","CM046304.1",80.952,147,28,0,3993,4139,34501885,34502031,2.14e-22,117
"432","PGEN_.00g156140::Scaffold_07:9286202-9287407","CM046304.1",72.464,483,118,12,1,476,31049615,31050089,2.99e-31,141
"433","PGEN_.00g156870::Scaffold_07:11463095-11589874","CM046304.1",85.308,211,22,5,13790,13999,26361731,26361933,8.71e-50,209
"434","PGEN_.00g156930::Scaffold_07:11721859-11724423","CM046304.1",77.621,496,94,12,1104,1592,9572862,9572377,2.81e-74,285
"435","PGEN_.00g157550::Scaffold_07:12897610-12929710","CM046304.1",82.877,146,23,2,10028,10172,21663293,21663437,1.77e-26,130
"436","PGEN_.00g157600::Scaffold_07:13052227-13080251","CM046304.1",82.524,206,33,3,20791,20994,3283385,3283181,5.43e-41,178
"437","PGEN_.00g158000::Scaffold_07:14174684-14193564","CM046304.1",80.952,189,32,4,17050,17236,7285884,7286070,1.03e-31,147
"438","PGEN_.00g158700::Scaffold_07:16046033-16071638","CM046304.1",85.799,169,24,0,7152,7320,34649895,34650063,1.38e-41,180
"439","PGEN_.00g160750::Scaffold_07:22118445-22131261","CM046300.1",77.209,430,88,10,8662,9086,20985475,20985899,8.67e-61,243
"440","PGEN_.00g160920::Scaffold_07:22664292-22713646","CM046304.1",81.333,150,25,3,28061,28209,31149852,31149999,5.88e-23,119
"441","PGEN_.00g162010::Scaffold_07:25478145-25482170","CM046304.1",79.237,944,143,24,2016,2934,34333877,34332962,2.32e-171,608
"442","PGEN_.00g162120::Scaffold_07:25769831-25804040","CM046304.1",77.154,267,61,0,33928,34194,27542373,27542107,3.1e-34,156
"443","PGEN_.00g162170::Scaffold_07:26081486-26144954","CM046304.1",83.146,178,28,2,45493,45669,25114365,25114541,1.24e-35,161
"444","PGEN_.00g162180::Scaffold_07:26158730-26172569","CM046304.1",81.188,202,38,0,9896,10097,25560865,25561066,7.5e-37,163
"445","PGEN_.00g162260::Scaffold_07:26376868-26425008","CM046304.1",82.969,229,39,0,21040,21268,541178,541406,1.19e-49,207
"446","PGEN_.00g162680::Scaffold_07:27756852-27781949","CM046304.1",81.319,182,29,5,14845,15024,42860502,42860324,1.77e-30,143
"447","PGEN_.00g162960::Scaffold_07:28205164-28248145","CM046306.1",92.308,91,6,1,32129,32218,32873315,32873225,8.51e-26,128
"448","PGEN_.00g163030::Scaffold_07:28523068-28528338","CM046295.1",91.86,86,5,2,2075,2159,9518091,9518007,6.24e-24,119
"449","PGEN_.00g163480::Scaffold_07:29383979-29446436","CM046304.1",79.389,262,48,4,56090,56345,43481649,43481388,3.37e-41,180
"450","PGEN_.00g164770::Scaffold_07:32969499-32989042","CM046304.1",85.833,120,17,0,1,120,22877658,22877539,3.86e-26,128
"451","PGEN_.00g164780::Scaffold_07:33005038-33034982","CM046304.1",85.827,127,16,2,28879,29005,22907311,22907435,1.27e-27,134
"452","PGEN_.00g165430::Scaffold_07:34554395-34577471","CM046301.1",95.098,102,2,2,10576,10676,56756674,56756773,5.82e-35,158
"453","PGEN_.00g166010::Scaffold_07:36528001-36531904","CM046304.1",88.172,93,8,3,2189,2280,4070770,4070680,9.99e-21,108
"454","PGEN_.00g166020::Scaffold_07:36548971-36565008","CM046304.1",87.442,215,21,5,4699,4910,2749246,2749457,1.09e-60,243
"455","PGEN_.00g166360::Scaffold_07:37379002-37417469","CM046296.1",78.09,356,61,13,12468,12808,5033898,5034251,7.3e-56,228
"456","PGEN_.00g166490::Scaffold_07:37730941-37732485","CM046304.1",82.986,1487,249,4,4,1488,32359390,32357906,0,1341
"457","PGEN_.00g166500::Scaffold_07:37733720-37849872","CM046304.1",76.442,416,88,9,1095,1502,32355440,32355027,4.77e-52,217
"458","PGEN_.00g166870::Scaffold_07:39209299-39277582","CM046304.1",90.698,86,7,1,64275,64359,5940747,5940662,3.78e-21,113
"459","PGEN_.00g168160::Scaffold_07:42586823-42597298","CM046304.1",89.524,105,10,1,6155,6259,25859770,25859667,1.6e-27,132
"460","PGEN_.00g168500::Scaffold_08:244980-254637","CM046300.1",79.381,291,54,6,7806,8093,26791690,26791977,3.98e-48,200
"461","PGEN_.00g168510::Scaffold_08:262660-292063","CM046304.1",89.13,92,9,1,18393,18483,5940749,5940658,1.63e-21,113
"462","PGEN_.00g168640::Scaffold_08:545683-556860","CM046300.1",87,100,13,0,8859,8958,18039560,18039461,6.18e-22,113
"463","PGEN_.00g168690::Scaffold_08:684089-702237","CM046300.1",92.857,84,5,1,18066,18148,9683723,9683806,6e-24,121
"464","PGEN_.00g168910::Scaffold_08:1329538-1347344","CM046300.1",93.75,80,4,1,4,82,9683802,9683723,2.12e-23,119
"465","PGEN_.00g168960::Scaffold_08:1468645-1479881","CM046300.1",87,100,13,0,2278,2377,18039461,18039560,6.21e-22,113
"466","PGEN_.00g169100::Scaffold_08:1769481-1778907","CM046300.1",79.725,291,53,6,1561,1848,26791977,26791690,8.36e-50,206
"467","PGEN_.00g170090::Scaffold_08:5329879-5348799","CM046304.1",88.889,90,10,0,11812,11901,5940658,5940747,3.77e-21,111
"468","PGEN_.00g170380::Scaffold_08:6016672-6036635","CM046304.1",90.698,86,8,0,14957,15042,5940747,5940662,3.07e-22,115
"469","PGEN_.00g170510::Scaffold_08:6341730-6357004","CM046306.1",91.86,86,6,1,8210,8295,32873309,32873225,1.82e-23,119
"470","PGEN_.00g171800::Scaffold_08:9795069-9798357","CM046309.1",89.583,96,7,3,1353,1446,2482955,2482861,3.88e-24,119
"471","PGEN_.00g171890::Scaffold_08:10244630-10255739","CM046300.1",81.364,220,30,8,171,383,30474368,30474583,1.29e-38,169
"472","PGEN_.00g171960::Scaffold_08:10461514-10524640","CM046300.1",82.62,374,65,0,60878,61251,13514287,13514660,8.87e-87,331
"473","PGEN_.00g172130::Scaffold_08:10991044-11004293","CM046300.1",82.105,190,34,0,13060,13249,18303434,18303245,7.18e-37,163
"474","PGEN_.00g172360::Scaffold_08:11594453-11662950","CM046307.1",90.11,91,7,2,520,609,18287070,18286981,2.94e-22,117
"475","PGEN_.00g172610::Scaffold_08:12289074-12304519","CM046311.1",90.826,109,7,3,6569,6675,24389004,24389111,1.09e-30,143
"476","PGEN_.00g172620::Scaffold_08:12325839-12347296","CM046298.1",90.265,113,7,3,6328,6436,2971709,2971821,4.21e-31,145
"477","PGEN_.00g173900::Scaffold_08:16092145-16140217","CM046300.1",77.064,218,41,8,2939,3153,720712,720501,2.06e-22,117
"478","PGEN_.00g175200::Scaffold_08:19394687-19401674","CM046300.1",76.452,310,48,20,3017,3313,43655376,43655079,1.37e-31,145
"479","PGEN_.00g175620::Scaffold_08:20411036-20417812","CM046304.1",93.506,77,4,1,3178,3253,4070756,4070680,3.74e-22,113
"480","PGEN_.00g175740::Scaffold_08:20702382-20727958","CM046300.1",82.53,166,28,1,19686,19850,5315749,5315914,5.02e-31,145
"481","PGEN_.00g175900::Scaffold_08:21362722-21413946","CM046300.1",84.252,127,20,0,43495,43621,22128621,22128747,1.31e-24,124
"482","PGEN_.00g176290::Scaffold_08:22145939-22178402","CM046300.1",84.252,127,20,0,7596,7722,22128747,22128621,8.31e-25,124
"483","PGEN_.00g176600::Scaffold_08:23187632-23426944","CM046304.1",87.619,105,11,2,162810,162912,5940658,5940762,7.93e-23,121
"484","PGEN_.00g177470::Scaffold_08:25632738-25655239","CM046300.1",82.759,174,27,3,2960,3131,41035465,41035293,2.64e-33,152
"485","PGEN_.00g177570::Scaffold_08:25903774-25985208","CM046300.1",86.243,189,25,1,8602,8789,22513078,22512890,2.6e-48,204
"486","PGEN_.00g177740::Scaffold_08:26515927-26619749","CM046300.1",78.437,742,143,11,15,753,36108169,36107442,1.07e-127,468
"487","PGEN_.00g177870::Scaffold_08:26872420-26876969","CM046300.1",84.8,125,17,2,3116,3238,28864807,28864931,1.16e-25,124
"488","PGEN_.00g178340::Scaffold_08:28065415-28163181","CM046300.1",80.251,319,63,0,69136,69454,6703871,6704189,2.38e-59,241
"489","PGEN_.00g178970::Scaffold_08:29293578-29306556","CM046300.1",87.611,113,13,1,6488,6599,44339061,44338949,7.13e-27,130
"490","PGEN_.00g178980::Scaffold_08:29320380-29351731","CM046300.1",79.039,229,47,1,25788,26016,16957929,16958156,2.85e-34,156
"491","PGEN_.00g179200::Scaffold_08:29975641-30008703","CM046300.1",80.976,205,33,5,1,202,13153525,13153324,8.34e-35,158
"492","PGEN_.00g179220::Scaffold_08:30076533-30076964","CM046300.1",83.881,335,53,1,98,431,13092872,13092538,4.41e-85,318
"493","PGEN_.00g179850::Scaffold_08:31710764-31743191","CM046300.1",85.6,125,14,4,17999,18122,49035839,49035718,6.42e-26,128
"494","PGEN_.00g179900::Scaffold_08:31887488-31903730","CM046301.1",79.503,322,62,4,7021,7340,53215325,53215006,1.11e-55,226
"495","PGEN_.00g180230::Scaffold_08:32431000-32438252","CM046300.1",78.261,184,38,2,4,186,21704927,21704745,3.1e-23,117
"496","PGEN_.00g181370::Scaffold_08:35316336-35317475","CM046307.1",72.912,934,231,20,1,923,57914347,57915269,3.4e-80,303
"497","PGEN_.00g181500::Scaffold_08:35671262-35704092","CM046300.1",85.714,161,22,1,31752,31912,10880478,10880637,3.83e-38,169
"498","PGEN_.00g181660::Scaffold_08:36088834-36134084","CM046300.1",89.189,111,12,0,39481,39591,40275598,40275488,4.14e-29,139
"499","PGEN_.00g181780::Scaffold_08:36552446-36561327","CM046300.1",80.711,394,62,11,3797,4183,45357102,45356716,1.63e-76,294
"500","PGEN_.00g182120::Scaffold_08:37185520-37208688","CM046306.1",90.698,86,5,3,8817,8900,32873310,32873226,4.61e-21,111
"501","PGEN_.00g182500::Scaffold_08:38198878-38231952","CM046304.1",91.358,81,7,0,27155,27235,4070676,4070756,6.59e-21,111
"502","PGEN_.00g183200::Scaffold_08:39803988-39813787","CM046300.1",82.867,286,44,3,3884,4167,28259436,28259718,1.1e-63,252
"503","PGEN_.00g184240::Scaffold_08:42866986-42879494","CM046300.1",82.418,273,28,12,5369,5635,21409380,21409638,3.96e-54,220
"504","PGEN_.00g184500::Scaffold_08:43578235-43621701","CM046300.1",84.81,158,23,1,33301,33457,2619978,2619821,1.1e-34,158
"505","PGEN_.00g185110::Scaffold_08:44875762-44877066","CM046300.1",79.835,605,113,9,4,605,10320261,10320859,4.78e-119,433
"506","PGEN_.00g185180::Scaffold_08:45106278-45108371","CM046300.1",91.964,112,9,0,6,117,42499190,42499301,5.21e-36,158
"507","PGEN_.00g186790::Scaffold_08:49447365-49558986","CM046300.1",77.352,287,44,17,32065,32341,3718601,3718326,4.72e-32,150
"508","PGEN_.00g188250::Scaffold_08:53817648-53906668","CM046300.1",76.145,2599,522,48,48438,51007,15109608,15107079,0,1280
"509","PGEN_.00g188300::Scaffold_08:54147408-54157264","CM046300.1",81.41,156,29,0,5067,5222,24069010,24068855,1.95e-26,128
"510","PGEN_.00g188370::Scaffold_08:54288181-54312808","CM046300.1",82.72,353,61,0,1297,1649,22880991,22881343,3.48e-82,315
"511","PGEN_.00g189170::Scaffold_08:56687870-56691096","CM046300.1",77.206,272,52,9,2163,2429,32410024,32409758,1.35e-33,150
"512","PGEN_.00g189610::Scaffold_08:57722959-57793952","CM046304.1",80.38,158,30,1,56029,56186,41295956,41296112,8.46e-23,119
"513","PGEN_.00g189670::Scaffold_08:57958333-57980657","CM046310.1",97.727,88,0,2,4006,4091,31397969,31398056,9.42e-33,150
"514","PGEN_.00g189690::Scaffold_08:58040639-58066337","CM046306.1",90.588,85,7,1,19323,19406,32873311,32873227,5.12e-21,111
"515","PGEN_.00g190220::Scaffold_08:58901545-58964484","CM046300.1",86.111,108,15,0,25139,25246,17329387,17329494,2.7e-22,117
"516","PGEN_.00g190230::Scaffold_08:58964733-58995088","CM046300.1",76.724,348,79,2,17209,17555,17398619,17398965,2.1e-45,193
"517","PGEN_.00g190250::Scaffold_08:59014787-59071294","CM046300.1",81.731,208,36,2,54783,54989,2737511,2737717,5.09e-39,172
"518","PGEN_.00g190410::Scaffold_08:59462549-59506048","CM046302.1",88.66,97,8,3,11190,11284,36400170,36400265,6.7e-22,115
"519","PGEN_.00g190600::Scaffold_08:60301069-60324362","CM046311.1",91.667,108,7,2,7471,7578,24389109,24389004,3.54e-32,148
"520","PGEN_.00g190620::Scaffold_08:60332251-60337950","CM046300.1",88.356,146,11,4,424,567,5228793,5228934,1.84e-39,171
"521","PGEN_.00g190840::Scaffold_08:60723244-60740065","CM046307.1",91.837,98,5,3,10429,10524,18286974,18287070,7.15e-28,134
"522","PGEN_.00g190960::Scaffold_08:60901571-60916192","CM046307.1",91.837,98,5,3,4479,4574,18287070,18286974,6.21e-28,134
"523","PGEN_.00g191490::Scaffold_09:1312201-1319870","CM046296.1",80.952,210,35,4,7463,7669,16828073,16827866,1.49e-36,161
"524","PGEN_.00g192440::Scaffold_09:3314008-3352505","CM046296.1",87.975,158,18,1,5370,5526,1829586,1829743,4.46e-43,185
"525","PGEN_.00g192860::Scaffold_09:4356462-4364977","CM046296.1",79.375,320,41,11,323,618,912820,913138,9.76e-49,202
"526","PGEN_.00g197280::Scaffold_09:17744008-17798839","CM046296.1",75.289,433,95,9,1226,1655,11867298,11867721,2.93e-46,196
"527","PGEN_.00g197330::Scaffold_09:17882621-17937605","CM046296.1",85.443,158,23,0,30373,30530,31257122,31257279,8.29e-37,165
"528","PGEN_.00g197510::Scaffold_09:18603770-18680862","CM046304.1",87.273,110,9,5,42445,42552,5940768,5940662,2.55e-23,121
"529","PGEN_.00g197540::Scaffold_09:18737557-18752780","CM046301.1",95.789,95,4,0,11019,11113,28548272,28548366,4.96e-34,154
"530","PGEN_.00g197770::Scaffold_09:19423187-19454254","CM046296.1",81.871,171,31,0,4066,4236,2332909,2332739,6.1e-31,145
"531","PGEN_.00g198260::Scaffold_09:20903493-20930412","CM046296.1",83.108,148,23,2,12466,12613,23517824,23517969,1.14e-27,134
"532","PGEN_.00g199720::Scaffold_09:25324233-25377874","CM046296.1",76.077,418,70,25,37292,37694,18244280,18244682,1.34e-44,191
"533","PGEN_.00g199730::Scaffold_09:25411842-25451648","CM046296.1",77.709,323,56,14,17863,18177,18196851,18196537,1.66e-42,183
"534","PGEN_.00g199950::Scaffold_09:26325687-26339962","CM046296.1",79.654,231,47,0,4636,4866,14144602,14144832,5.98e-38,167
"535","PGEN_.00g200480::Scaffold_09:28087159-28155909","CM046296.1",84.436,257,40,0,65112,65368,35023709,35023965,2.15e-63,254
"536","PGEN_.00g200960::Scaffold_09:29694645-29720143","CM046296.1",84.783,322,45,3,7822,8141,31123059,31123378,7.75e-84,320
"537","PGEN_.00g201010::Scaffold_09:29985993-29987418","CM046310.1",71.895,765,204,10,409,1166,15607718,15606958,2.67e-52,211
"538","PGEN_.00g201490::Scaffold_09:31444784-31517471","CM046305.1",79.688,512,95,9,18762,19267,3610564,3611072,1.3e-95,361
"539","PGEN_.00g201550::Scaffold_09:31539833-31548685","CM046304.1",91.765,85,7,0,1440,1524,5940747,5940663,1.05e-23,119
"540","PGEN_.00g201700::Scaffold_09:31861438-31866439","CM046301.1",91.111,90,6,2,4481,4569,24239281,24239193,1.65e-24,121
"541","PGEN_.00g202340::Scaffold_09:33241918-33252092","CM046296.1",84.257,343,53,1,8618,8960,38199175,38198834,3.97e-88,333
"542","PGEN_.00g202790::Scaffold_09:34522195-34584633","CM046298.1",89.888,89,7,2,29872,29959,45554503,45554416,3.46e-21,113
"543","PGEN_.00g203060::Scaffold_09:35477972-35525136","CM046296.1",73.973,365,84,11,10805,11164,4229623,4229981,1.55e-28,137
"544","PGEN_.00g204100::Scaffold_09:38126164-38134407","CM046299.1",86.409,802,109,0,1289,2090,2487445,2488246,0,878
"545","PGEN_.00g204360::Scaffold_10:135015-215664","CM046302.1",77.756,508,103,9,40860,41362,14233355,14232853,2.47e-78,303
"546","PGEN_.00g204760::Scaffold_10:827479-830447","CM046293.1",84.426,122,18,1,548,668,22336269,22336148,3.5e-24,119
"547","PGEN_.00g205360::Scaffold_10:2613116-2641720","CM046302.1",83.077,130,17,3,7034,7161,11440516,11440642,1.58e-21,113
"548","PGEN_.00g205430::Scaffold_10:2856307-2859500","CM046295.1",77.033,701,153,5,9,705,19023847,19023151,1.56e-107,396
"549","PGEN_.00g205570::Scaffold_10:3472735-3511254","CM046302.1",90.566,106,9,1,25,129,15439227,15439332,3.52e-29,139
"550","PGEN_.00g206570::Scaffold_10:6713250-6758807","CM046302.1",83.2,125,21,0,37978,38102,40537236,40537112,7.02e-22,115
"551","PGEN_.00g206880::Scaffold_10:7960975-7982243","CM046302.1",85.577,208,26,4,6830,7037,37158597,37158800,3.14e-52,215
"552","PGEN_.00g207550::Scaffold_10:9309942-9310361","CM046294.1",95.943,419,16,1,1,418,6531199,6531617,0,678
"553","PGEN_.00g207560::Scaffold_10:9310431-9310712","CM046294.1",94.662,281,15,0,1,281,6531689,6531969,7.36e-121,436
"554","PGEN_.00g207570::Scaffold_10:9312541-9313965","CM046294.1",91.717,664,38,11,427,1082,6533504,6534158,0,905
"555","PGEN_.00g207580::Scaffold_10:9315206-9321573","CM046294.1",87.885,520,48,10,3685,4198,6538792,6539302,7.96e-168,597
"556","PGEN_.00g208340::Scaffold_10:10978789-10984277","CM046302.1",74.542,1092,240,30,2957,4026,46275802,46274727,3.4e-121,442
"557","PGEN_.00g208580::Scaffold_10:11353032-11413765","CM046303.1",83.838,198,23,7,48367,48560,54117008,54116816,3.27e-41,180
"558","PGEN_.00g208680::Scaffold_10:11676984-11730904","CM046306.1",72.015,1583,354,54,1686,3203,29769077,29767519,1.59e-103,387
"559","PGEN_.00g209560::Scaffold_10:14832748-14860457","CM046303.1",79.73,296,47,11,13112,13401,54117103,54116815,3.18e-48,202
"560","PGEN_.00g210910::Scaffold_10:18410116-18420252","CM046301.1",95.918,98,1,2,9804,9898,25125521,25125618,9.18e-35,156
"561","PGEN_.00g211650::Scaffold_10:20337108-20402652","CM046302.1",86.364,198,25,2,17802,17998,1190405,1190601,9.68e-52,215
"562","PGEN_.00g211830::Scaffold_10:21025397-21043857","CM046302.1",79.545,176,28,8,3751,3922,41660648,41660819,2.2e-23,119
"563","PGEN_.00g212620::Scaffold_10:22685515-22699224","CM046302.1",86.076,158,18,4,1151,1306,31194624,31194469,5.74e-38,167
"564","PGEN_.00g213060::Scaffold_10:23759887-23811941","CM046302.1",79.255,188,33,4,47082,47266,7243797,7243613,3.71e-25,126
"565","PGEN_.00g213350::Scaffold_10:24367809-24391529","CM046302.1",86.111,108,14,1,7673,7780,4162873,4162979,3.65e-22,115
"566","PGEN_.00g213360::Scaffold_10:24403902-24509214","CM046303.1",89.13,92,9,1,19351,19442,44394242,44394332,5.84e-21,113
"567","PGEN_.00g213560::Scaffold_10:24896266-24944406","CM046306.1",90.805,87,7,1,5971,6056,32873313,32873227,7.42e-22,115
"568","PGEN_.00g213840::Scaffold_10:25697156-25703509","CM046302.1",86.486,111,13,2,5548,5658,23688949,23689057,2.1e-24,121
"569","PGEN_.00g214310::Scaffold_10:27060117-27077151","CM046306.1",90.805,87,8,0,2635,2721,32873311,32873225,7.29e-23,117
"570","PGEN_.00g214980::Scaffold_10:28956315-29002817","CM046302.1",84.496,129,20,0,44091,44219,1337081,1336953,9.2e-26,128
"571","PGEN_.00g215680::Scaffold_10:30482539-30569120","CM046302.1",87.712,236,27,2,60082,60316,27680658,27680424,2.08e-69,274
"572","PGEN_.00g216290::Scaffold_10:32485490-32510624","JAMOLF010000193.1",95.935,123,5,0,6135,6257,107511,107389,1.04e-47,200
"573","PGEN_.00g216640::Scaffold_10:33366292-33373124","CM046308.1",89.744,234,24,0,3397,3630,16118633,16118400,2.7e-78,300
"574","PGEN_.00g217810::Scaffold_10:36106697-36132481","CM046302.1",78.428,649,127,9,4801,5447,12487774,12488411,4.52e-111,411
"575","PGEN_.00g218110::Scaffold_10:36986794-36989013","CM046302.1",77.255,2251,425,58,1,2218,5204439,5206635,0,1240
"576","PGEN_.00g218210::Scaffold_10:37154823-37187080","CM046302.1",81.25,272,46,4,1727,1994,15607069,15606799,4.76e-52,215
"577","PGEN_.00g218740::Scaffold_10:38735743-38739190","CM046302.1",80.515,272,48,4,1429,1696,15606799,15607069,1.09e-49,204
"578","PGEN_.00g218840::Scaffold_10:38904461-38906680","CM046302.1",77.142,2253,426,62,1,2219,5206635,5204438,0,1225
"579","PGEN_.00g219110::Scaffold_10:39768534-39803990","CM046302.1",78.154,650,128,10,20508,21154,12488412,12487774,3.74e-108,401
"580","PGEN_.00g219400::Scaffold_10:40738712-40832067","CM046302.1",85.417,144,21,0,17747,17890,21163748,21163605,3.94e-32,150
"581","PGEN_.00g219410::Scaffold_10:40838015-40874679","CM046304.1",90,90,9,0,25360,25449,5940752,5940663,1.57e-22,117
"582","PGEN_.00g219460::Scaffold_10:41043718-41109882","CM046302.1",85.771,253,33,2,12572,12821,4552382,4552130,9.57e-67,265
"583","PGEN_.00g220060::Scaffold_10:42026705-42029275","CM046301.1",96.154,78,3,0,2382,2459,6891988,6891911,5.03e-27,128
"584","PGEN_.00g220070::Scaffold_10:42029362-42029682","CM046301.1",96.154,78,3,0,97,174,6891988,6891911,5.78e-28,128
"585","PGEN_.00g220320::Scaffold_10:42643167-42653040","CM046302.1",88.387,155,18,0,5810,5964,21220524,21220678,3.17e-44,187
"586","PGEN_.00g220610::Scaffold_10:43433146-43529214","CM046302.1",78.325,203,40,3,93528,93728,5435272,5435072,1.9e-25,128
"587","PGEN_.00g220820::Scaffold_10:44014628-44089460","CM046302.1",82.707,133,23,0,51188,51320,29489119,29489251,8.92e-23,119
"588","PGEN_.00g222010::Scaffold_10:46526052-46533243","CM046302.1",83.088,136,15,7,6854,6985,25352168,25352299,3.07e-23,117
"589","PGEN_.00g223270::Scaffold_10:49788762-49834585","CM046302.1",80.315,254,48,2,1,253,18420463,18420211,1.14e-44,191
"590","PGEN_.00g223290::Scaffold_10:49868404-49869443","CM046302.1",87.2,125,16,0,915,1039,42889997,42889873,7.14e-32,143
"591","PGEN_.00g223640::Scaffold_10:50771762-50803715","CM046302.1",87.179,117,14,1,1,116,1013831,1013947,4.89e-27,132
"592","PGEN_.00g223690::Scaffold_10:50916878-50918566","CM046302.1",80.821,1705,299,19,1,1688,20061151,20059458,0,1312
"593","PGEN_.00g223910::Scaffold_10:51567644-51570700","CM046300.1",91.205,1137,98,2,1921,3056,49740876,49742011,0,1544
"594","PGEN_.00g223930::Scaffold_10:51593740-51606820","CM046302.1",77.273,198,42,3,6669,6864,45573708,45573904,7.24e-22,113
"595","PGEN_.00g224150::Scaffold_10:52396360-52409576","CM046302.1",77.273,198,42,3,6313,6508,45573904,45573708,7.31e-22,113
"596","PGEN_.00g224180::Scaffold_10:52432596-52435645","CM046300.1",91.285,1136,97,2,1,1135,49742010,49740876,0,1548
"597","PGEN_.00g224420::Scaffold_10:53090420-53092108","CM046302.1",80.762,1705,300,19,1,1688,20059459,20061152,0,1306
"598","PGEN_.00g224470::Scaffold_10:53202366-53236600","CM046302.1",86.441,118,15,1,34118,34234,1013947,1013830,6.77e-26,128
"599","PGEN_.00g224610::Scaffold_10:53761709-53763789","CM046302.1",83.582,201,26,7,9,205,35202007,35202204,3.07e-43,182
"600","PGEN_.00g224920::Scaffold_11:857968-947736","CM046293.1",89.59,317,26,5,19457,19770,18582975,18582663,4.41e-106,396
"601","PGEN_.00g224960::Scaffold_11:1195272-1225019","CM046293.1",79.255,188,37,1,18748,18933,4299467,4299654,1.64e-26,130
"602","PGEN_.00g225360::Scaffold_11:2097840-2126274","CM046293.1",83.333,126,17,4,2194,2318,29399658,29399536,1.58e-21,113
